aX,aY,aZ,gX,gY,gZ
-0.262,-0.125,0.754,30.717,40.746,8.442
-0.271,-0.120,0.758,29.170,39.402,8.322
-0.280,-0.116,0.759,27.737,38.043,8.236
-0.289,-0.111,0.760,26.366,36.703,8.175
-0.297,-0.107,0.761,25.064,35.370,8.134
-0.305,-0.103,0.763,23.835,34.073,8.106
-0.313,-0.100,0.765,22.722,32.801,8.073
-0.321,-0.097,0.767,21.744,31.550,8.018
-0.329,-0.094,0.769,20.854,30.324,7.950
-0.336,-0.090,0.771,20.008,29.116,7.883
-0.342,-0.087,0.772,19.230,27.953,7.812
-0.349,-0.084,0.774,18.525,26.831,7.741
-0.355,-0.081,0.776,17.879,25.775,7.670
-0.361,-0.079,0.777,17.334,24.782,7.611
-0.367,-0.076,0.779,16.891,23.867,7.543
-0.373,-0.074,0.781,16.506,23.018,7.484
-0.379,-0.071,0.783,16.146,22.250,7.431
-0.384,-0.068,0.786,15.807,21.553,7.386
-0.390,-0.065,0.788,15.492,20.905,7.353
-0.395,-0.063,0.790,15.185,20.293,7.335
-0.401,-0.060,0.793,14.863,19.704,7.326
-0.406,-0.057,0.795,14.514,19.125,7.323
-0.411,-0.054,0.797,14.119,18.536,7.320
-0.416,-0.051,0.799,13.666,17.933,7.322
-0.421,-0.049,0.801,13.141,17.329,7.323
-0.425,-0.046,0.803,12.559,16.741,7.316
-0.430,-0.044,0.805,11.954,16.173,7.297
-0.434,-0.042,0.807,11.372,15.600,7.270
-0.439,-0.040,0.809,10.813,15.027,7.224
-0.444,-0.038,0.811,10.288,14.464,7.157
-0.449,-0.036,0.813,9.792,13.906,7.079
-0.453,-0.035,0.815,9.312,13.343,6.984
-0.458,-0.033,0.816,8.834,12.781,6.873
-0.463,-0.031,0.817,8.392,12.236,6.756
-0.467,-0.030,0.819,8.002,11.699,6.638
-0.471,-0.029,0.820,7.660,11.181,6.518
-0.474,-0.027,0.821,7.352,10.676,6.403
-0.478,-0.026,0.822,7.082,10.198,6.295
-0.481,-0.024,0.823,6.847,9.758,6.189
-0.484,-0.023,0.824,6.642,9.367,6.079
-0.487,-0.022,0.825,6.512,9.027,5.964
-0.490,-0.021,0.826,6.439,8.728,5.844
-0.492,-0.019,0.827,6.400,8.454,5.723
-0.495,-0.018,0.829,6.377,8.201,5.590
-0.498,-0.017,0.830,6.377,7.958,5.439
-0.500,-0.016,0.832,6.398,7.727,5.271
-0.503,-0.014,0.834,6.432,7.501,5.093
-0.505,-0.013,0.835,6.434,7.290,4.914
-0.507,-0.011,0.837,6.389,7.087,4.718
-0.509,-0.009,0.838,6.299,6.910,4.507
-0.510,-0.007,0.839,6.170,6.760,4.299
-0.512,-0.006,0.840,5.992,6.597,4.084
-0.514,-0.004,0.840,5.755,6.397,3.855
-0.516,-0.002,0.841,5.452,6.205,3.609
-0.518,-0.001,0.841,5.142,6.031,3.347
-0.520,-0.000,0.841,4.855,5.873,3.090
-0.522,0.000,0.841,4.599,5.721,2.837
-0.523,0.001,0.841,4.370,5.576,2.594
-0.525,0.001,0.842,4.173,5.432,2.358
-0.526,0.002,0.842,3.986,5.277,2.134
-0.528,0.002,0.842,3.810,5.101,1.914
-0.529,0.002,0.842,3.654,4.902,1.708
-0.531,0.003,0.842,3.488,4.685,1.519
-0.532,0.004,0.842,3.284,4.468,1.349
-0.533,0.004,0.843,3.035,4.261,1.204
-0.534,0.005,0.843,2.750,4.085,1.080
-0.534,0.006,0.842,2.446,3.971,0.965
-0.535,0.006,0.842,2.178,3.899,0.859
-0.536,0.005,0.842,1.973,3.857,0.749
-0.536,0.005,0.842,1.827,3.831,0.648
-0.537,0.005,0.842,1.721,3.815,0.555
-0.538,0.005,0.842,1.629,3.800,0.476
-0.539,0.005,0.843,1.535,3.781,0.414
-0.540,0.005,0.843,1.429,3.739,0.364
-0.540,0.005,0.844,1.297,3.674,0.325
-0.541,0.005,0.844,1.138,3.582,0.298
-0.542,0.005,0.844,0.954,3.479,0.273
-0.543,0.005,0.845,0.729,3.365,0.256
-0.544,0.006,0.845,0.439,3.247,0.242
-0.546,0.006,0.844,0.089,3.151,0.243
-0.546,0.007,0.843,-0.273,3.089,0.250
-0.547,0.006,0.842,-0.555,3.058,0.261
-0.547,0.006,0.841,-0.748,3.042,0.275
-0.548,0.005,0.841,-0.855,3.048,0.285
-0.548,0.005,0.840,-0.897,3.082,0.303
-0.549,0.004,0.841,-0.900,3.112,0.322
-0.549,0.004,0.841,-0.873,3.127,0.348
-0.550,0.004,0.841,-0.851,3.123,0.385
-0.551,0.004,0.842,-0.861,3.098,0.425
-0.552,0.005,0.842,-0.908,3.048,0.464
-0.552,0.005,0.842,-1.003,2.973,0.503
-0.553,0.006,0.841,-1.147,2.871,0.540
-0.553,0.006,0.841,-1.321,2.761,0.572
-0.554,0.007,0.840,-1.502,2.642,0.610
-0.554,0.007,0.839,-1.672,2.517,0.649
-0.555,0.007,0.838,-1.807,2.402,0.686
-0.555,0.006,0.837,-1.872,2.318,0.730
-0.555,0.006,0.836,-1.855,2.248,0.772
-0.556,0.006,0.836,-1.782,2.189,0.820
-0.556,0.006,0.837,-1.672,2.136,0.871
-0.557,0.006,0.838,-1.555,2.075,0.916
-0.558,0.006,0.838,-1.438,1.999,0.962
-0.559,0.007,0.839,-1.327,1.912,1.001
-0.560,0.007,0.839,-1.234,1.815,1.032
-0.562,0.008,0.840,-1.165,1.714,1.057
-0.563,0.008,0.840,-1.133,1.612,1.075
-0.564,0.009,0.841,-1.137,1.518,1.088

0.103,-0.546,1.298,-0.984,-13.276,-13.086
0.120,-0.569,1.323,0.706,-24.977,-25.458
0.140,-0.589,1.347,2.521,-30.239,-36.283
0.165,-0.607,1.374,4.232,-32.146,-44.294
0.184,-0.622,1.401,5.859,-33.441,-50.187
0.205,-0.637,1.427,7.100,-33.822,-53.073
0.227,-0.653,1.455,8.387,-33.733,-55.374
0.251,-0.664,1.485,8.773,-33.094,-56.989
0.274,-0.677,1.517,8.415,-32.209,-57.711
0.297,-0.696,1.547,7.490,-30.930,-57.554
0.323,-0.719,1.573,6.527,-28.919,-56.697
0.347,-0.744,1.597,5.831,-25.728,-55.388
0.369,-0.768,1.618,5.363,-21.162,-53.454
0.385,-0.788,1.634,4.935,-15.729,-51.847
0.397,-0.804,1.647,4.449,-10.523,-49.834
0.407,-0.817,1.654,3.940,-3.235,-45.803
0.417,-0.833,1.657,3.994,5.860,-41.449
0.424,-0.845,1.659,4.489,14.593,-37.367
0.426,-0.853,1.659,5.219,23.087,-33.043
0.425,-0.859,1.657,6.073,31.847,-26.989
0.425,-0.864,1.652,7.241,41.105,-22.058
0.424,-0.868,1.645,8.721,51.272,-16.798
0.424,-0.870,1.635,10.536,62.201,-11.351
0.423,-0.871,1.623,12.630,73.079,-5.785
0.419,-0.869,1.610,14.945,82.849,-0.269
0.413,-0.865,1.595,17.374,91.425,4.976
0.408,-0.860,1.579,19.767,98.906,9.969
0.401,-0.853,1.560,21.952,105.186,14.829
0.394,-0.845,1.538,24.177,110.557,19.421
0.387,-0.837,1.514,26.727,115.417,23.673
0.380,-0.829,1.489,29.772,120.001,27.520
0.372,-0.820,1.464,33.427,124.308,30.867
0.363,-0.811,1.442,37.722,128.265,33.671
0.353,-0.802,1.421,42.633,131.841,36.030
0.342,-0.792,1.401,48.080,134.937,37.975
0.331,-0.782,1.381,53.789,137.582,39.576
0.320,-0.771,1.360,59.384,139.880,40.933
0.309,-0.759,1.338,64.460,141.940,42.138
0.298,-0.746,1.315,68.931,143.761,43.211
0.287,-0.733,1.291,72.751,145.228,44.054
0.275,-0.718,1.267,75.822,146.169,44.616
0.261,-0.702,1.243,78.108,146.266,44.942
0.247,-0.687,1.220,79.661,145.710,45.044
0.234,-0.672,1.198,80.627,144.657,44.980
0.220,-0.656,1.175,81.237,143.216,44.716
0.207,-0.642,1.153,81.566,141.456,44.320
0.194,-0.627,1.132,81.770,139.480,43.838
0.181,-0.614,1.112,81.940,137.379,43.308
0.168,-0.602,1.093,82.099,135.422,42.603
0.152,-0.589,1.074,81.834,132.827,41.817
0.142,-0.575,1.057,81.611,131.746,42.239
0.131,-0.567,1.035,82.506,129.167,40.326
0.114,-0.544,1.019,82.063,126.665,37.639
0.106,-0.528,0.999,80.769,124.823,37.544
0.097,-0.525,0.978,81.006,123.543,38.138
0.084,-0.519,0.960,82.596,121.754,38.013
0.071,-0.504,0.944,83.752,119.674,37.598
0.060,-0.487,0.929,83.826,117.654,37.357
0.051,-0.474,0.913,83.657,115.627,36.903
0.040,-0.461,0.898,83.631,113.075,35.591
0.028,-0.445,0.884,83.150,109.659,33.470
0.017,-0.427,0.872,82.014,106.449,31.725
0.007,-0.413,0.861,80.589,103.877,30.742
-0.003,-0.402,0.850,79.209,101.662,30.183
-0.014,-0.392,0.840,77.960,99.428,29.565
-0.025,-0.380,0.831,76.744,97.033,28.937
-0.035,-0.368,0.823,75.501,94.478,28.330
-0.046,-0.357,0.815,74.224,91.812,27.783
-0.056,-0.346,0.807,72.941,89.159,27.269
-0.065,-0.335,0.798,71.651,86.525,26.744
-0.075,-0.324,0.790,70.320,83.886,26.156
-0.085,-0.314,0.782,68.980,81.234,25.463
-0.095,-0.303,0.775,67.616,78.555,24.653
-0.105,-0.293,0.768,66.147,75.905,23.748
-0.115,-0.283,0.762,64.609,73.334,22.818
-0.125,-0.274,0.756,63.057,70.854,21.952
-0.135,-0.266,0.751,61.545,68.441,21.156
-0.145,-0.257,0.748,60.085,66.061,20.437
-0.155,-0.248,0.746,58.644,63.633,19.762
-0.165,-0.240,0.746,57.195,61.218,19.124
-0.175,-0.232,0.747,55.697,58.828,18.523
-0.184,-0.223,0.748,54.105,56.511,17.978
-0.193,-0.215,0.749,52.322,54.267,17.470
-0.202,-0.207,0.749,50.290,52.136,17.031
-0.211,-0.199,0.748,48.025,50.110,16.676
-0.219,-0.192,0.746,45.682,48.242,16.364
-0.228,-0.185,0.743,43.362,46.506,16.099
-0.237,-0.179,0.741,41.215,44.890,15.874
-0.245,-0.174,0.740,39.353,43.369,15.677
-0.254,-0.168,0.741,37.746,41.927,15.510
-0.263,-0.163,0.742,36.422,40.539,15.367
-0.272,-0.158,0.745,35.262,39.186,15.248
-0.280,-0.153,0.748,34.219,37.865,15.138
-0.288,-0.148,0.752,33.275,36.586,15.017
-0.297,-0.143,0.756,32.379,35.333,14.892
-0.305,-0.137,0.759,31.484,34.092,14.771
-0.313,-0.132,0.762,30.506,32.853,14.646
-0.322,-0.126,0.764,29.443,31.616,14.519
-0.330,-0.121,0.765,28.312,30.388,14.380
-0.338,-0.115,0.767,27.146,29.189,14.219
-0.345,-0.111,0.768,26.003,28.036,14.041
-0.352,-0.106,0.770,24.937,26.950,13.842
-0.359,-0.102,0.772,23.959,25.928,13.621
-0.366,-0.097,0.775,23.101,24.970,13.392
-0.373,-0.094,0.778,22.351,24.044,13.142
-0.381,-0.090,0.782,21.712,23.195,12.908
-0.388,-0.087,0.786,21.193,22.405,12.648
-0.394,-0.084,0.789,20.773,21.641,12.350
-0.400,-0.081,0.793,20.395,20.932,12.060
-0.406,-0.077,0.796,20.038,20.281,11.798
-0.412,-0.073,0.799,19.647,19.678,11.552
-0.418,-0.070,0.801,19.234,19.098,11.315
-0.423,-0.066,0.804,18.810,18.525,11.080
-0.428,-0.063,0.806,18.398,17.966,10.855
-0.433,-0.059,0.808,17.993,17.436,10.635
-0.438,-0.056,0.811,17.594,16.950,10.404
-0.443,-0.052,0.813,17.178,16.488,10.167
-0.447,-0.049,0.815,16.741,16.071,9.913
-0.451,-0.046,0.817,16.317,15.683,9.644
-0.455,-0.043,0.819,15.881,15.326,9.367
-0.459,-0.041,0.817,15.420,14.994,9.090
-0.462,-0.038,0.818,14.951,14.689,8.800
-0.465,-0.036,0.819,14.487,14.396,8.512
-0.468,-0.034,0.820,14.044,14.113,8.235
-0.471,-0.031,0.821,13.602,13.836,7.959
-0.474,-0.029,0.821,13.172,13.574,7.693
-0.477,-0.027,0.821,12.742,13.328,7.449
-0.479,-0.025,0.820,12.336,13.122,7.224
-0.482,-0.023,0.820,11.982,12.925,7.016
-0.484,-0.021,0.820,11.668,12.717,6.823
-0.487,-0.020,0.821,11.358,12.504,6.629
-0.490,-0.018,0.821,11.046,12.291,6.433
-0.493,-0.017,0.820,10.736,12.083,6.231
-0.496,-0.015,0.819,10.420,11.874,6.032
-0.498,-0.013,0.819,10.111,11.657,5.833
-0.501,-0.012,0.818,9.783,11.415,5.642
-0.503,-0.010,0.818,9.436,11.157,5.443
-0.506,-0.008,0.818,9.059,10.890,5.239
-0.508,-0.007,0.817,8.655,10.624,5.031
-0.511,-0.005,0.816,8.268,10.357,4.821
-0.513,-0.004,0.815,7.908,10.089,4.616
-0.515,-0.003,0.815,7.584,9.805,4.414
-0.517,-0.002,0.814,7.284,9.478,4.214
-0.519,-0.001,0.814,6.999,9.126,4.033
-0.521,0.000,0.813,6.710,8.768,3.870
-0.523,0.001,0.812,6.419,8.412,3.727
-0.525,0.002,0.812,6.143,8.058,3.599
-0.526,0.003,0.811,5.900,7.714,3.480
-0.527,0.004,0.811,5.685,7.373,3.365
-0.529,0.005,0.812,5.465,7.024,3.244
-0.531,0.006,0.813,5.245,6.649,3.119
-0.533,0.007,0.814,4.997,6.266,2.983
-0.535,0.008,0.814,4.717,5.894,2.844
-0.537,0.009,0.815,4.399,5.549,2.698
-0.538,0.010,0.815,4.077,5.232,2.546
-0.540,0.010,0.815,3.794,4.935,2.403
-0.542,0.011,0.816,3.547,4.654,2.266
-0.543,0.011,0.816,3.322,4.380,2.142
-0.545,0.012,0.816,3.109,4.105,2.032
-0.546,0.012,0.816,2.936,3.840,1.933
-0.547,0.013,0.816,2.786,3.619,1.841
-0.548,0.013,0.817,2.651,3.424,1.771
-0.549,0.014,0.819,2.527,3.255,1.707
-0.551,0.014,0.820,2.420,3.108,1.640
-0.552,0.015,0.822,2.294,2.992,1.581
-0.553,0.015,0.823,2.140,2.903,1.516
-0.554,0.016,0.824,1.957,2.809,1.441
-0.555,0.016,0.825,1.745,2.712,1.366
-0.556,0.017,0.825,1.534,2.636,1.290
-0.557,0.017,0.825,1.312,2.567,1.225
-0.558,0.018,0.825,1.110,2.511,1.168
-0.559,0.018,0.825,0.934,2.452,1.121
-0.560,0.018,0.824,0.798,2.372,1.090
-0.561,0.018,0.824,0.686,2.281,1.067
-0.562,0.018,0.824,0.587,2.193,1.047
-0.563,0.018,0.824,0.505,2.103,1.017
-0.564,0.018,0.825,0.436,2.024,0.990
-0.564,0.018,0.825,0.366,1.954,0.958
-0.565,0.018,0.826,0.297,1.882,0.923
-0.566,0.019,0.827,0.206,1.818,0.889
-0.567,0.019,0.827,0.117,1.773,0.852
-0.567,0.019,0.827,0.045,1.731,0.814
-0.568,0.018,0.828,0.014,1.689,0.779
-0.569,0.018,0.828,-0.006,1.641,0.753
-0.569,0.019,0.829,-0.036,1.590,0.734
-0.570,0.019,0.830,-0.079,1.535,0.717
-0.570,0.019,0.831,-0.150,1.487,0.693
-0.570,0.020,0.832,-0.263,1.463,0.665
-0.571,0.020,0.834,-0.421,1.480,0.632
-0.571,0.020,0.834,-0.621,1.544,0.592
-0.571,0.021,0.834,-0.819,1.654,0.549
-0.571,0.021,0.834,-1.013,1.806,0.510
-0.571,0.021,0.834,-1.197,1.993,0.473
-0.572,0.020,0.834,-1.348,2.185,0.436
-0.573,0.020,0.834,-1.462,2.373,0.398
-0.574,0.019,0.835,-1.546,2.548,0.367
-0.575,0.019,0.835,-1.593,2.716,0.340
-0.575,0.018,0.836,-1.657,2.875,0.317
-0.575,0.018,0.836,-1.750,3.036,0.304

0.083,-0.476,1.375,-2.232,-9.744,-15.783
0.103,-0.488,1.404,-3.020,-18.501,-28.245
0.119,-0.501,1.439,-3.410,-27.657,-39.078
0.140,-0.516,1.474,-3.618,-33.090,-45.777
0.167,-0.537,1.511,-3.065,-36.739,-52.791
0.194,-0.559,1.549,-1.977,-39.613,-59.619
0.220,-0.583,1.588,-1.071,-40.594,-62.144
0.248,-0.615,1.621,0.061,-39.683,-63.070
0.280,-0.648,1.650,1.556,-37.950,-62.866
0.311,-0.676,1.676,3.197,-33.738,-61.970
0.336,-0.699,1.697,4.538,-27.796,-60.610
0.354,-0.718,1.717,5.464,-20.820,-58.991
0.368,-0.734,1.735,5.866,-13.251,-57.047
0.378,-0.747,1.752,5.995,-5.543,-54.591
0.385,-0.758,1.766,5.958,1.779,-51.701
0.385,-0.770,1.775,5.907,8.958,-48.467
0.387,-0.779,1.780,5.979,16.410,-44.911
0.389,-0.788,1.780,6.208,24.385,-40.980
0.390,-0.795,1.776,6.721,32.500,-36.968
0.390,-0.799,1.768,7.657,40.948,-32.330
0.389,-0.803,1.757,9.096,50.291,-26.737
0.389,-0.805,1.741,11.367,60.402,-21.062
0.388,-0.805,1.724,14.369,69.983,-15.915
0.384,-0.802,1.705,17.537,78.538,-11.337
0.381,-0.796,1.685,20.433,86.487,-7.119
0.376,-0.789,1.664,22.873,93.945,-3.167
0.372,-0.781,1.641,24.882,100.798,0.446
0.367,-0.773,1.617,26.665,106.885,3.871
0.361,-0.765,1.592,28.323,112.203,7.073
0.355,-0.757,1.567,29.950,116.655,10.044
0.349,-0.748,1.541,31.505,120.113,12.831
0.342,-0.739,1.514,32.994,122.813,15.478
0.334,-0.729,1.488,34.498,124.781,17.893
0.325,-0.720,1.463,36.102,126.074,19.990
0.316,-0.711,1.438,37.923,126.834,21.680
0.306,-0.701,1.414,39.765,127.224,23.114
0.297,-0.691,1.390,41.604,127.414,24.342
0.287,-0.681,1.365,43.458,127.475,25.414
0.277,-0.672,1.340,45.308,127.433,26.337
0.267,-0.661,1.315,47.178,127.265,27.110
0.256,-0.651,1.291,49.036,126.892,27.752
0.244,-0.640,1.267,50.782,126.352,28.256
0.233,-0.628,1.243,52.346,125.657,28.625
0.220,-0.616,1.219,53.719,124.787,28.876
0.208,-0.604,1.195,54.939,123.754,28.995
0.195,-0.591,1.170,56.025,122.573,29.035
0.181,-0.579,1.147,57.012,121.275,28.991
0.168,-0.566,1.124,57.933,119.870,28.809
0.152,-0.553,1.104,58.648,118.196,28.373
0.139,-0.538,1.086,59.137,117.354,28.965
0.133,-0.533,1.066,60.066,115.205,28.081
0.113,-0.513,1.055,60.802,112.240,25.622
0.104,-0.498,1.038,60.213,110.568,25.192
0.099,-0.492,1.020,60.259,110.484,25.880
0.090,-0.491,1.004,62.602,111.344,27.589
0.080,-0.483,0.990,65.066,110.983,28.371
0.067,-0.467,0.977,66.551,109.542,28.293
0.055,-0.451,0.962,66.808,108.000,28.071
0.047,-0.439,0.946,66.759,106.500,27.760
0.036,-0.430,0.931,67.054,104.711,26.684
0.023,-0.417,0.917,67.406,102.463,24.142
0.010,-0.401,0.906,67.046,99.622,21.460
-0.001,-0.385,0.896,66.085,96.921,20.623
-0.011,-0.375,0.887,64.927,94.569,20.089
-0.021,-0.367,0.878,63.821,92.510,19.827
-0.032,-0.358,0.869,62.728,90.946,19.494
-0.041,-0.347,0.866,61.620,88.798,19.151
-0.051,-0.337,0.859,60.510,87.307,18.831
-0.060,-0.328,0.853,59.422,85.731,18.534
-0.069,-0.318,0.847,58.360,84.163,18.262
-0.078,-0.309,0.840,57.291,82.555,17.970
-0.088,-0.300,0.834,56.139,80.839,17.639
-0.098,-0.291,0.826,54.944,79.039,17.216
-0.107,-0.282,0.818,53.722,77.160,16.717
-0.117,-0.274,0.810,52.510,75.320,16.213
-0.127,-0.266,0.802,51.381,73.502,15.731
-0.137,-0.258,0.795,50.397,71.740,15.295
-0.147,-0.251,0.788,49.521,70.059,14.917
-0.157,-0.243,0.783,48.698,68.379,14.606
-0.167,-0.235,0.780,47.867,66.658,14.367
-0.177,-0.227,0.777,46.960,64.903,14.175
-0.186,-0.219,0.776,45.925,63.084,13.992
-0.196,-0.211,0.775,44.729,61.174,13.807
-0.205,-0.203,0.773,43.307,59.239,13.607
-0.214,-0.195,0.771,41.747,57.302,13.411
-0.223,-0.188,0.769,40.049,55.342,13.200
-0.232,-0.181,0.766,38.196,53.385,12.990
-0.241,-0.175,0.763,36.368,51.498,12.790
-0.250,-0.169,0.760,34.581,49.728,12.599
-0.258,-0.163,0.757,32.882,48.093,12.427
-0.266,-0.158,0.756,31.344,46.575,12.260
-0.274,-0.153,0.755,29.959,45.129,12.107
-0.283,-0.148,0.755,28.731,43.716,11.966
-0.291,-0.143,0.756,27.624,42.306,11.833
-0.300,-0.139,0.758,26.620,40.876,11.695
-0.308,-0.134,0.759,25.662,39.433,11.566
-0.316,-0.130,0.761,24.716,38.002,11.447
-0.324,-0.125,0.762,23.759,36.584,11.335
-0.331,-0.120,0.763,22.787,35.205,11.220
-0.338,-0.116,0.765,21.780,33.868,11.116
-0.345,-0.112,0.766,20.752,32.583,11.018
-0.351,-0.107,0.767,19.750,31.332,10.926
-0.358,-0.104,0.769,18.821,30.115,10.835
-0.365,-0.100,0.771,18.030,28.924,10.748
-0.372,-0.097,0.773,17.355,27.740,10.658
-0.378,-0.094,0.775,16.804,26.554,10.567
-0.385,-0.091,0.778,16.336,25.373,10.468
-0.392,-0.088,0.782,15.905,24.213,10.364
-0.399,-0.084,0.785,15.510,23.112,10.245
-0.405,-0.081,0.789,15.130,22.074,10.116
-0.411,-0.077,0.792,14.689,21.100,9.979
-0.417,-0.074,0.795,14.187,20.195,9.847
-0.422,-0.070,0.797,13.673,19.342,9.707
-0.428,-0.067,0.798,13.173,18.561,9.548
-0.433,-0.064,0.799,12.713,17.847,9.372
-0.438,-0.061,0.800,12.305,17.184,9.181
-0.443,-0.058,0.802,11.953,16.555,8.975
-0.447,-0.055,0.804,11.651,15.950,8.760
-0.452,-0.052,0.806,11.372,15.379,8.532
-0.456,-0.050,0.809,11.100,14.845,8.300
-0.461,-0.047,0.811,10.807,14.325,8.057
-0.465,-0.045,0.813,10.477,13.823,7.808
-0.469,-0.042,0.815,10.138,13.336,7.546
-0.473,-0.040,0.816,9.795,12.857,7.281
-0.477,-0.037,0.817,9.446,12.391,6.994
-0.481,-0.035,0.819,9.089,11.932,6.695
-0.484,-0.033,0.820,8.735,11.495,6.388
-0.488,-0.031,0.820,8.393,11.089,6.084
-0.491,-0.030,0.821,8.066,10.717,5.781
-0.493,-0.028,0.821,7.771,10.394,5.491
-0.496,-0.027,0.821,7.541,10.116,5.205
-0.498,-0.026,0.821,7.376,9.876,4.932
-0.501,-0.024,0.822,7.230,9.651,4.674
-0.503,-0.023,0.823,7.072,9.416,4.421
-0.506,-0.022,0.823,6.875,9.185,4.160
-0.508,-0.021,0.824,6.658,8.943,3.900
-0.510,-0.020,0.825,6.430,8.692,3.636
-0.512,-0.019,0.825,6.174,8.409,3.355
-0.514,-0.018,0.826,5.877,8.093,3.076
-0.516,-0.017,0.826,5.535,7.763,2.816
-0.518,-0.016,0.826,5.169,7.422,2.576
-0.520,-0.016,0.826,4.815,7.091,2.354
-0.522,-0.016,0.825,4.512,6.777,2.143
-0.524,-0.016,0.825,4.267,6.483,1.946
-0.526,-0.016,0.825,4.090,6.204,1.767
-0.527,-0.016,0.825,3.934,5.953,1.613
-0.529,-0.016,0.825,3.785,5.718,1.483
-0.530,-0.015,0.825,3.630,5.502,1.367
-0.531,-0.015,0.825,3.461,5.292,1.257
-0.533,-0.015,0.826,3.298,5.093,1.143
-0.534,-0.015,0.826,3.139,4.892,1.040
-0.535,-0.015,0.826,2.956,4.687,0.964
-0.536,-0.014,0.826,2.746,4.482,0.906
-0.537,-0.014,0.825,2.531,4.263,0.863
-0.538,-0.014,0.825,2.339,4.034,0.829
-0.540,-0.015,0.825,2.192,3.795,0.801
-0.541,-0.015,0.825,2.070,3.543,0.785
-0.542,-0.015,0.824,1.957,3.287,0.790
-0.543,-0.015,0.824,1.840,3.027,0.813
-0.544,-0.014,0.824,1.729,2.766,0.837
-0.545,-0.014,0.824,1.631,2.519,0.858
-0.546,-0.014,0.825,1.544,2.290,0.871
-0.547,-0.013,0.825,1.452,2.071,0.882
-0.548,-0.013,0.826,1.337,1.876,0.889
-0.549,-0.012,0.827,1.199,1.710,0.895
-0.550,-0.012,0.828,1.040,1.577,0.892
-0.551,-0.011,0.828,0.872,1.471,0.886
-0.552,-0.011,0.829,0.712,1.376,0.881
-0.553,-0.011,0.829,0.573,1.281,0.884
-0.554,-0.010,0.830,0.466,1.188,0.898
-0.555,-0.010,0.830,0.378,1.093,0.920
-0.556,-0.010,0.831,0.330,0.994,0.946
-0.557,-0.010,0.833,0.281,0.880,0.972
-0.558,-0.010,0.834,0.218,0.766,1.003
-0.558,-0.010,0.835,0.133,0.673,1.037
-0.559,-0.009,0.836,0.044,0.599,1.076
-0.560,-0.009,0.837,-0.051,0.556,1.111
-0.560,-0.009,0.837,-0.156,0.547,1.150
-0.561,-0.009,0.838,-0.248,0.571,1.189
-0.561,-0.008,0.838,-0.307,0.618,1.227
-0.561,-0.009,0.838,-0.332,0.668,1.277
-0.562,-0.009,0.839,-0.328,0.711,1.333
-0.562,-0.009,0.839,-0.314,0.744,1.399
-0.562,-0.009,0.840,-0.309,0.768,1.483
-0.562,-0.009,0.840,-0.308,0.797,1.576
-0.562,-0.009,0.841,-0.322,0.808,1.674
-0.562,-0.009,0.841,-0.353,0.804,1.765
-0.562,-0.008,0.841,-0.404,0.793,1.856
-0.562,-0.008,0.841,-0.483,0.786,1.942
-0.562,-0.008,0.841,-0.589,0.780,2.025
-0.562,-0.008,0.840,-0.702,0.787,2.112
-0.562,-0.008,0.839,-0.799,0.808,2.201
-0.562,-0.008,0.838,-0.867,0.849,2.290
-0.561,-0.008,0.837,-0.921,0.898,2.382
-0.561,-0.008,0.836,-0.968,0.945,2.481
-0.561,-0.008,0.836,-1.036,0.981,2.586
-0.561,-0.008,0.836,-1.151,1.007,2.693
-0.561,-0.009,0.835,-1.286,1.027,2.804
-0.560,-0.009,0.835,-1.426,1.038,2.925

-0.106,-0.374,1.395,-2.195,-7.185,-4.668
-0.091,-0.391,1.415,-1.391,-14.240,-10.811
-0.078,-0.406,1.435,0.289,-17.712,-18.868
-0.063,-0.415,1.461,2.273,-20.757,-23.784
-0.047,-0.423,1.487,4.279,-21.756,-28.273
-0.025,-0.431,1.516,5.652,-21.526,-31.680
-0.004,-0.440,1.547,6.624,-20.891,-33.816
0.016,-0.450,1.578,7.169,-19.967,-35.037
0.039,-0.462,1.609,7.248,-18.790,-35.473
0.063,-0.476,1.639,6.780,-17.070,-35.225
0.084,-0.492,1.668,5.757,-15.627,-35.192
0.105,-0.510,1.692,4.119,-13.487,-34.296
0.128,-0.532,1.709,2.897,-9.272,-32.609
0.149,-0.556,1.722,2.653,-4.632,-30.968
0.164,-0.574,1.732,2.856,-0.096,-29.243
0.176,-0.588,1.738,3.273,5.114,-26.703
0.186,-0.599,1.741,3.767,11.388,-23.306
0.194,-0.608,1.742,4.337,18.722,-19.072
0.200,-0.614,1.740,5.022,26.588,-14.325
0.203,-0.619,1.734,5.857,34.459,-9.445
0.206,-0.623,1.727,6.841,42.029,-4.426
0.208,-0.626,1.717,7.944,49.155,0.619
0.209,-0.628,1.704,9.127,55.675,5.614
0.209,-0.627,1.689,10.248,61.548,10.496
0.207,-0.624,1.672,11.210,66.876,15.211
0.204,-0.620,1.654,11.952,71.679,19.776
0.201,-0.614,1.636,12.458,75.941,24.248
0.196,-0.609,1.616,12.844,79.517,28.497
0.190,-0.602,1.595,13.179,82.441,32.418
0.184,-0.596,1.575,13.463,84.783,35.937
0.178,-0.589,1.554,13.720,86.664,39.060
0.172,-0.583,1.533,14.098,88.218,41.683
0.166,-0.579,1.510,15.049,89.653,43.953
0.160,-0.577,1.487,16.649,91.097,45.962
0.154,-0.576,1.462,19.113,92.652,47.776
