aX,aY,aZ,gX,gY,gZ
-0.090,-0.983,0.121,3.570,-4.317,-4.015
-0.091,-0.983,0.121,3.493,-4.050,-3.975
-0.092,-0.983,0.122,3.386,-3.782,-3.934
-0.094,-0.982,0.122,3.255,-3.569,-3.916
-0.094,-0.982,0.123,3.090,-3.297,-3.879
-0.095,-0.982,0.124,2.938,-2.983,-3.830
-0.096,-0.982,0.124,2.794,-2.647,-3.755
-0.097,-0.982,0.125,2.681,-2.234,-3.649
-0.097,-0.983,0.125,2.608,-1.771,-3.513
-0.098,-0.983,0.125,2.591,-1.268,-3.342
-0.098,-0.984,0.125,2.621,-0.731,-3.149
-0.099,-0.985,0.124,2.713,-0.188,-2.939
-0.100,-0.985,0.124,2.852,0.296,-2.718
-0.101,-0.986,0.124,3.018,0.691,-2.479
-0.102,-0.986,0.124,3.179,0.996,-2.232
-0.103,-0.986,0.124,3.297,1.223,-1.996
-0.104,-0.986,0.125,3.360,1.359,-1.785
-0.104,-0.986,0.126,3.360,1.421,-1.611
-0.105,-0.986,0.126,3.273,1.444,-1.478
-0.106,-0.985,0.126,3.075,1.407,-1.412
-0.107,-0.985,0.127,2.764,1.346,-1.419
-0.108,-0.985,0.127,2.340,1.277,-1.511
-0.109,-0.985,0.127,1.914,1.292,-1.618
-0.109,-0.985,0.126,1.505,1.259,-1.754
-0.110,-0.986,0.126,1.087,1.201,-1.904
-0.111,-0.986,0.125,0.712,1.218,-2.051
-0.111,-0.987,0.125,0.370,1.221,-2.172
-0.112,-0.987,0.124,0.102,1.218,-2.250
-0.112,-0.988,0.124,-0.103,1.217,-2.278
-0.113,-0.989,0.123,-0.243,1.204,-2.263
-0.113,-0.989,0.122,-0.332,1.203,-2.196
-0.114,-0.990,0.122,-0.360,1.263,-2.093
-0.114,-0.991,0.122,-0.363,1.291,-1.951
-0.115,-0.991,0.121,-0.330,1.322,-1.776
-0.116,-0.991,0.121,-0.286,1.410,-1.563
-0.117,-0.992,0.120,-0.253,1.435,-1.363
-0.117,-0.991,0.120,-0.250,1.479,-1.155

-0.860,-0.513,-0.491,1.330,14.214,-1.164
-0.863,-0.509,-0.502,2.615,25.570,-1.526
-0.866,-0.504,-0.516,3.405,35.500,-1.708
-0.869,-0.497,-0.530,3.653,43.073,-1.772
-0.873,-0.490,-0.544,3.380,48.466,-1.791
-0.876,-0.482,-0.557,2.559,51.706,-1.808
-0.878,-0.476,-0.571,1.406,53.338,-1.938
-0.877,-0.474,-0.583,0.130,54.718,-2.060
-0.864,-0.475,-0.589,-0.994,58.852,-2.044
-0.854,-0.477,-0.597,-1.690,62.489,-2.023
-0.846,-0.479,-0.605,-2.017,64.698,-2.197
-0.839,-0.482,-0.613,-2.287,65.661,-2.432
-0.832,-0.487,-0.621,-2.536,65.476,-2.823
-0.824,-0.492,-0.630,-2.893,64.502,-3.320
-0.820,-0.498,-0.644,-3.501,63.253,-4.222
-0.809,-0.503,-0.658,-4.606,61.740,-5.416
-0.799,-0.509,-0.675,-6.189,60.101,-7.025
-0.788,-0.513,-0.688,-8.005,58.229,-8.964
-0.777,-0.516,-0.703,-10.092,55.555,-11.072
-0.767,-0.520,-0.719,-12.415,52.247,-13.501
-0.758,-0.522,-0.732,-14.838,48.130,-16.141
-0.748,-0.524,-0.744,-17.361,42.677,-18.880
-0.739,-0.527,-0.755,-20.190,36.274,-21.685
-0.729,-0.530,-0.765,-23.619,29.079,-24.669
-0.720,-0.535,-0.776,-27.433,21.232,-27.836
-0.709,-0.543,-0.786,-31.655,12.561,-31.264
-0.697,-0.552,-0.796,-36.361,3.432,-35.004
-0.685,-0.564,-0.804,-42.010,-6.196,-39.269
-0.671,-0.578,-0.812,-48.298,-16.392,-43.758
-0.656,-0.592,-0.819,-54.802,-27.622,-48.445
-0.641,-0.607,-0.826,-61.231,-39.523,-53.172
-0.626,-0.622,-0.834,-67.318,-52.282,-57.707
-0.610,-0.636,-0.841,-72.929,-66.915,-62.039
-0.594,-0.650,-0.848,-77.873,-82.889,-66.171
-0.577,-0.664,-0.855,-81.797,-100.337,-70.029
-0.561,-0.676,-0.860,-84.758,-119.437,-73.597
-0.543,-0.688,-0.859,-86.898,-141.750,-76.869
-0.526,-0.700,-0.852,-87.210,-165.514,-79.833
-0.510,-0.713,-0.841,-87.957,-189.424,-82.206
-0.493,-0.726,-0.824,-88.524,-214.383,-84.251
-0.479,-0.737,-0.805,-89.277,-239.091,-86.210
-0.465,-0.750,-0.789,-90.410,-261.385,-88.255
-0.448,-0.764,-0.776,-91.964,-279.466,-90.192
-0.430,-0.780,-0.764,-93.542,-292.429,-92.033
-0.410,-0.796,-0.751,-94.743,-301.868,-93.997
-0.389,-0.812,-0.734,-95.139,-308.444,-96.199
-0.367,-0.825,-0.712,-94.620,-309.529,-99.359
-0.343,-0.835,-0.686,-93.454,-307.585,-104.152
-0.318,-0.840,-0.664,-91.837,-304.997,-107.253
-0.300,-0.858,-0.645,-90.103,-303.490,-107.913
-0.288,-0.873,-0.632,-88.022,-305.337,-110.060
-0.271,-0.883,-0.610,-86.152,-305.315,-111.908
-0.249,-0.894,-0.589,-84.084,-303.312,-111.363
-0.231,-0.913,-0.569,-81.635,-307.306,-108.832
-0.222,-0.934,-0.545,-77.462,-316.195,-106.073
-0.210,-0.945,-0.516,-71.715,-323.657,-103.333
-0.193,-0.952,-0.484,-66.352,-328.152,-100.028
-0.174,-0.957,-0.452,-61.998,-328.606,-96.854
-0.153,-0.959,-0.419,-58.901,-325.688,-94.378
-0.132,-0.953,-0.386,-57.217,-319.569,-92.411
-0.111,-0.947,-0.356,-55.969,-310.670,-90.949
-0.094,-0.944,-0.324,-54.896,-301.019,-90.022
-0.079,-0.946,-0.290,-53.965,-291.309,-90.689
-0.065,-0.946,-0.256,-53.347,-281.916,-93.245
-0.052,-0.945,-0.225,-53.590,-273.076,-96.633
-0.041,-0.946,-0.196,-54.704,-264.837,-98.782
-0.031,-0.955,-0.171,-55.792,-257.902,-98.162
-0.028,-0.969,-0.146,-55.654,-252.756,-96.579
-0.020,-0.979,-0.120,-54.588,-246.051,-94.523
-0.009,-0.981,-0.093,-52.570,-239.005,-92.146
-0.003,-0.980,-0.071,-50.451,-232.660,-89.822
-0.005,-0.975,-0.053,-49.297,-226.146,-87.673
-0.009,-0.966,-0.035,-48.989,-220.735,-86.116
-0.008,-0.955,-0.019,-50.352,-216.738,-85.207
-0.006,-0.948,-0.004,-52.413,-213.507,-84.726
-0.003,-0.946,0.009,-54.129,-211.930,-83.934
-0.004,-0.949,0.023,-54.384,-208.696,-82.237
0.001,-0.959,0.036,-53.394,-203.225,-80.220
0.008,-0.971,0.047,-49.661,-193.818,-78.008
0.013,-0.982,0.056,-42.288,-178.416,-75.265
0.015,-0.986,0.064,-33.261,-164.452,-72.763
0.017,-0.985,0.075,-24.834,-151.849,-70.214
0.017,-0.981,0.085,-18.075,-141.582,-68.075
0.016,-0.974,0.097,-12.709,-132.505,-66.414
0.016,-0.964,0.110,-9.095,-124.051,-65.025
0.016,-0.954,0.121,-7.266,-117.585,-63.850
0.013,-0.946,0.131,-6.505,-112.580,-62.720
0.011,-0.946,0.140,-5.961,-107.755,-61.561
