aX,aY,aZ,gX,gY,gZ
0.239,0.592,0.803,-29.320,-111.280,-157.876
0.225,0.573,0.810,-29.329,-108.732,-154.445
0.211,0.554,0.816,-29.192,-106.271,-151.052
0.197,0.536,0.822,-28.925,-103.865,-147.711
0.184,0.519,0.828,-28.554,-101.500,-144.454
0.170,0.503,0.835,-28.125,-99.182,-141.287
0.161,0.489,0.841,-27.650,-96.891,-138.215
0.149,0.475,0.848,-27.165,-94.660,-135.244
0.137,0.462,0.854,-26.604,-92.439,-132.374
0.125,0.451,0.861,-26.138,-90.300,-129.601
0.113,0.440,0.868,-25.522,-88.198,-126.916
0.102,0.431,0.875,-25.128,-86.354,-123.762
0.090,0.422,0.880,-24.726,-84.325,-120.839
0.078,0.415,0.885,-24.266,-82.262,-117.688
0.066,0.409,0.890,-23.787,-80.039,-114.548
0.054,0.403,0.895,-23.387,-77.604,-111.628
0.042,0.398,0.900,-23.104,-75.010,-108.693
0.029,0.393,0.905,-22.962,-72.691,-105.598
0.017,0.388,0.909,-22.868,-70.501,-102.522
0.005,0.384,0.912,-22.782,-68.268,-99.448
-0.007,0.379,0.916,-22.702,-66.086,-96.255
-0.018,0.376,0.919,-22.592,-63.968,-92.979
-0.029,0.372,0.923,-22.495,-61.840,-89.730
-0.040,0.370,0.926,-22.490,-59.703,-86.473
-0.050,0.367,0.930,-22.585,-57.602,-83.179
-0.060,0.364,0.933,-22.731,-55.533,-79.823
-0.069,0.360,0.935,-22.854,-53.463,-76.359
-0.078,0.355,0.937,-22.889,-51.418,-72.810
-0.086,0.350,0.939,-22.841,-49.325,-69.217
-0.093,0.346,0.942,-22.728,-47.230,-65.559
-0.101,0.342,0.944,-22.542,-45.059,-61.869
-0.108,0.339,0.947,-22.323,-42.846,-58.039
-0.114,0.337,0.949,-22.124,-40.549,-54.198
-0.121,0.335,0.952,-21.990,-38.251,-50.228
-0.127,0.333,0.955,-21.869,-35.753,-46.361
-0.133,0.333,0.957,-21.857,-33.318,-42.460
-0.139,0.331,0.959,-21.914,-30.887,-38.598
-0.145,0.330,0.961,-21.984,-28.317,-34.677
-0.151,0.328,0.963,-22.077,-25.793,-30.725
-0.156,0.326,0.965,-22.184,-23.204,-26.777
-0.161,0.324,0.966,-22.313,-20.514,-22.854
-0.166,0.321,0.968,-22.415,-17.883,-18.999
-0.171,0.318,0.969,-22.474,-15.259,-15.206
-0.176,0.315,0.970,-22.459,-12.669,-11.406
-0.182,0.312,0.970,-22.392,-10.141,-7.660
-0.187,0.310,0.971,-22.294,-7.665,-3.960
-0.192,0.308,0.971,-22.182,-5.253,-0.292
-0.197,0.306,0.972,-22.082,-2.915,3.314
-0.202,0.305,0.972,-21.987,-0.611,6.936
-0.206,0.304,0.972,-21.918,1.646,10.473
-0.211,0.303,0.972,-21.874,3.909,13.924
-0.214,0.303,0.972,-21.884,6.222,17.296
-0.218,0.303,0.971,-21.968,8.510,20.654
-0.221,0.304,0.971,-22.119,10.796,23.935
-0.224,0.304,0.970,-22.369,13.041,27.179
-0.227,0.303,0.969,-22.649,15.221,30.328
-0.230,0.302,0.968,-22.936,17.351,33.423
-0.233,0.301,0.966,-23.176,19.411,36.507
-0.236,0.300,0.963,-23.328,21.397,39.570
-0.238,0.298,0.961,-23.403,23.287,42.626
-0.241,0.297,0.958,-23.417,25.081,45.685
-0.244,0.297,0.956,-23.370,26.816,48.785
-0.246,0.297,0.954,-23.327,28.486,51.783
-0.248,0.297,0.952,-23.271,30.099,54.690
-0.249,0.298,0.949,-23.200,31.676,57.537
-0.251,0.299,0.947,-23.148,33.167,60.300
-0.253,0.301,0.944,-23.128,34.628,62.957
-0.254,0.302,0.941,-23.180,36.033,65.603
-0.256,0.302,0.939,-23.327,37.383,68.169
-0.256,0.302,0.936,-23.463,38.735,70.686
-0.257,0.302,0.934,-23.538,40.035,73.125
-0.257,0.301,0.932,-23.550,41.320,75.485
-0.257,0.301,0.931,-23.508,42.589,77.816
-0.257,0.302,0.929,-23.436,43.810,80.116
-0.257,0.304,0.928,-23.391,44.973,82.385
-0.257,0.306,0.927,-23.433,46.122,84.620
-0.257,0.308,0.925,-23.547,47.273,86.791
-0.256,0.311,0.924,-23.715,48.465,88.890
-0.256,0.313,0.922,-23.927,49.611,90.890
-0.255,0.316,0.920,-24.142,50.747,92.813

0.253,1.148,0.514,-24.252,49.405,89.159
0.261,1.155,0.509,-24.225,47.774,84.499
0.267,1.163,0.504,-24.208,45.540,78.847
0.273,1.170,0.498,-24.256,42.102,72.357
0.280,1.177,0.490,-24.167,37.567,65.328
0.287,1.182,0.482,-23.857,32.186,58.263
0.292,1.187,0.473,-23.321,26.045,51.390
0.297,1.190,0.465,-22.663,19.068,44.464
0.301,1.193,0.455,-21.708,11.305,37.068
0.304,1.195,0.443,-20.555,2.677,29.487
0.307,1.198,0.432,-19.256,-6.845,21.912
0.311,1.200,0.423,-17.882,-16.872,14.191
0.314,1.201,0.417,-16.353,-27.445,6.160
0.318,1.201,0.415,-14.776,-38.241,-1.972
0.322,1.199,0.417,-13.205,-48.890,-10.162
0.326,1.195,0.421,-11.755,-59.249,-18.997
0.329,1.191,0.426,-10.509,-69.229,-27.926
0.330,1.186,0.432,-9.631,-78.991,-36.960
0.329,1.180,0.438,-8.928,-88.483,-46.166
0.327,1.172,0.442,-8.324,-97.634,-55.516
0.324,1.165,0.445,-7.832,-106.257,-64.859
0.319,1.157,0.447,-7.477,-114.349,-73.940
0.313,1.150,0.448,-7.248,-121.889,-82.827
0.307,1.144,0.449,-7.153,-129.176,-91.424
0.300,1.137,0.450,-7.234,-135.640,-99.319
0.294,1.129,0.454,-7.509,-141.375,-106.778
0.288,1.117,0.459,-7.794,-146.869,-113.996
0.283,1.105,0.465,-8.033,-152.389,-120.847
0.278,1.092,0.472,-8.281,-157.242,-127.213
0.273,1.075,0.482,-8.503,-162.108,-133.292
0.270,1.057,0.492,-8.481,-165.824,-138.036
0.269,1.039,0.503,-8.344,-168.402,-141.358
0.270,1.019,0.516,-8.142,-170.119,-143.819
0.272,1.000,0.530,-7.862,-170.878,-145.728
0.274,0.981,0.545,-7.394,-171.370,-148.191
0.278,0.966,0.560,-7.194,-170.162,-149.604
0.282,0.951,0.576,-7.548,-168.163,-150.427
0.284,0.936,0.592,-8.417,-165.568,-150.839
0.286,0.920,0.608,-9.787,-162.224,-150.733
0.288,0.902,0.623,-11.585,-158.587,-150.017
0.289,0.884,0.638,-13.728,-154.791,-148.702
0.289,0.864,0.652,-16.120,-150.892,-146.752
0.286,0.841,0.665,-18.473,-147.030,-144.555
0.281,0.818,0.677,-20.639,-143.264,-142.156
0.273,0.794,0.689,-22.499,-139.639,-139.609
0.264,0.769,0.702,-24.067,-136.138,-137.020
0.254,0.745,0.715,-25.384,-132.747,-134.422
0.243,0.721,0.728,-26.457,-129.458,-131.873
0.232,0.699,0.743,-27.525,-126.269,-129.384
0.221,0.677,0.757,-28.712,-123.183,-126.928
0.210,0.656,0.772,-30.043,-120.193,-124.504
0.198,0.634,0.785,-31.255,-117.298,-122.081
0.186,0.612,0.797,-32.050,-114.488,-119.651
0.174,0.590,0.808,-32.423,-111.756,-117.253
0.162,0.568,0.818,-32.377,-109.101,-114.891
0.148,0.548,0.828,-32.010,-106.522,-112.588
0.135,0.531,0.838,-31.457,-104.020,-110.081
0.122,0.516,0.847,-30.704,-101.594,-107.556
0.110,0.505,0.857,-29.869,-99.233,-104.840
0.098,0.497,0.866,-29.244,-96.929,-101.657
0.086,0.489,0.875,-28.822,-94.713,-98.559
0.074,0.483,0.880,-28.347,-92.340,-95.699
0.065,0.479,0.888,-28.086,-90.218,-92.366
0.054,0.474,0.894,-27.848,-87.972,-89.524
0.044,0.470,0.899,-27.625,-85.297,-86.883
0.034,0.464,0.905,-27.479,-82.349,-84.258
0.026,0.458,0.911,-27.443,-79.165,-81.450
0.018,0.451,0.916,-27.487,-75.897,-78.528
0.010,0.444,0.921,-27.547,-72.510,-75.369
0.002,0.436,0.926,-27.514,-69.088,-71.909
-0.005,0.428,0.931,-27.336,-65.603,-68.149
-0.013,0.420,0.935,-27.010,-61.970,-64.149
-0.020,0.412,0.940,-26.580,-58.283,-59.929
-0.028,0.406,0.945,-26.056,-54.552,-55.422
-0.035,0.401,0.949,-25.513,-50.827,-50.864
-0.042,0.397,0.954,-25.016,-47.205,-46.276
-0.050,0.394,0.959,-24.572,-43.359,-41.765
-0.056,0.392,0.964,-24.228,-39.666,-37.168
-0.063,0.390,0.967,-23.963,-35.986,-32.600
-0.069,0.388,0.971,-23.763,-32.244,-28.074
-0.075,0.386,0.974,-23.615,-28.522,-23.634
-0.081,0.384,0.976,-23.533,-24.801,-19.305
-0.087,0.383,0.978,-23.525,-21.088,-15.040
-0.093,0.381,0.979,-23.554,-17.414,-10.873
-0.099,0.380,0.979,-23.574,-13.819,-6.810
-0.104,0.378,0.979,-23.570,-10.316,-2.795
-0.109,0.376,0.978,-23.530,-6.833,1.198
-0.114,0.374,0.978,-23.448,-3.410,5.184
-0.119,0.373,0.977,-23.364,-0.023,9.066
-0.123,0.372,0.977,-23.297,3.290,12.867
-0.128,0.372,0.976,-23.234,6.575,16.613
-0.132,0.371,0.974,-23.176,9.778,20.256
-0.137,0.371,0.973,-23.111,12.821,23.722
-0.141,0.370,0.971,-23.038,15.758,27.025
-0.146,0.370,0.969,-22.977,18.642,30.276
-0.150,0.369,0.967,-22.909,21.408,33.473
-0.154,0.369,0.964,-22.842,24.034,36.534
-0.158,0.370,0.962,-22.793,26.487,39.416
-0.162,0.370,0.960,-22.775,28.865,42.133
-0.166,0.370,0.957,-22.787,31.144,44.766
-0.169,0.371,0.955,-22.815,33.322,47.348
-0.173,0.372,0.953,-22.894,35.402,49.867
-0.176,0.373,0.950,-23.001,37.438,52.290
-0.179,0.373,0.948,-23.133,39.443,54.628
-0.182,0.374,0.945,-23.296,41.377,56.820
-0.185,0.375,0.942,-23.475,43.206,58.895
-0.188,0.376,0.939,-23.627,44.988,60.918
-0.191,0.376,0.935,-23.657,46.704,62.863
-0.194,0.376,0.931,-23.534,48.361,64.802
-0.196,0.376,0.928,-23.463,49.848,66.769
-0.200,0.378,0.924,-23.507,51.250,68.753
-0.203,0.379,0.920,-23.608,52.524,70.658
-0.206,0.381,0.916,-23.720,53.680,72.484
-0.209,0.383,0.912,-23.815,54.718,74.269
-0.212,0.385,0.909,-23.918,55.688,75.948
-0.215,0.388,0.905,-24.038,56.544,77.484
-0.217,0.391,0.902,-24.227,57.282,78.899
-0.220,0.395,0.898,-24.476,57.947,80.170
-0.223,0.398,0.895,-24.755,58.531,81.339

0.217,1.080,0.621,-23.943,53.335,76.747
0.223,1.091,0.619,-23.721,48.243,71.037
0.229,1.102,0.615,-23.937,43.013,64.595
0.234,1.109,0.610,-24.302,37.503,57.061
0.240,1.113,0.603,-24.379,31.571,49.101
0.245,1.116,0.596,-24.197,25.275,40.923
0.250,1.118,0.588,-23.831,18.629,32.377
0.252,1.120,0.581,-23.312,10.851,23.688
0.253,1.121,0.575,-22.670,2.497,14.780
0.253,1.122,0.571,-21.731,-6.367,5.476
0.252,1.123,0.568,-20.457,-15.653,-4.576
0.250,1.122,0.565,-18.966,-25.061,-15.050
0.247,1.120,0.562,-17.453,-34.517,-25.762
0.242,1.121,0.556,-15.650,-44.038,-36.933
0.236,1.128,0.550,-13.503,-53.353,-48.279
0.229,1.137,0.545,-11.764,-62.558,-60.461
0.222,1.151,0.541,-10.626,-72.607,-73.105
0.216,1.166,0.536,-10.392,-84.603,-86.136
0.215,1.178,0.528,-10.733,-95.938,-99.894
0.219,1.179,0.518,-11.104,-105.594,-113.458
0.229,1.173,0.509,-11.056,-113.416,-125.926
0.242,1.162,0.503,-10.584,-119.751,-136.560
0.255,1.147,0.502,-9.708,-124.675,-145.061
0.269,1.131,0.505,-8.501,-128.573,-151.540
0.281,1.113,0.510,-7.005,-131.257,-156.366
0.293,1.095,0.518,-5.649,-132.922,-160.185
0.300,1.077,0.530,-4.453,-134.309,-162.946
0.304,1.058,0.545,-3.540,-135.082,-164.900
0.307,1.040,0.562,-2.998,-135.276,-166.331
0.309,1.021,0.579,-3.372,-134.908,-167.107
0.310,1.002,0.597,-3.657,-134.095,-167.358
0.308,0.980,0.614,-4.256,-132.905,-167.212
0.305,0.958,0.630,-5.154,-131.261,-166.692
0.302,0.935,0.645,-6.291,-129.398,-165.800
0.297,0.912,0.659,-7.528,-127.350,-164.415
0.293,0.887,0.671,-8.828,-125.141,-162.720
0.288,0.863,0.682,-10.162,-122.798,-160.793
0.282,0.839,0.692,-11.542,-120.347,-158.634
0.275,0.815,0.700,-12.870,-117.868,-156.249
0.268,0.789,0.707,-13.960,-115.428,-153.613
0.259,0.763,0.714,-14.561,-113.028,-150.853
0.252,0.741,0.720,-14.950,-110.491,-148.240
0.240,0.719,0.729,-15.328,-108.054,-145.451
0.227,0.697,0.739,-15.636,-105.775,-142.581
0.216,0.679,0.748,-15.927,-103.508,-139.722
0.206,0.662,0.758,-16.448,-101.218,-136.918
0.195,0.647,0.767,-17.121,-98.950,-134.159
0.184,0.632,0.775,-17.909,-96.715,-131.445
0.172,0.618,0.782,-18.701,-94.530,-128.784
0.160,0.603,0.788,-19.462,-92.393,-126.180
0.147,0.589,0.794,-20.133,-90.308,-123.629
0.136,0.575,0.798,-20.756,-88.180,-121.131
0.125,0.563,0.803,-21.322,-86.051,-118.687
0.113,0.550,0.806,-21.749,-83.938,-116.309
0.102,0.539,0.809,-22.106,-81.854,-113.993
0.091,0.529,0.813,-22.469,-79.561,-111.685
0.080,0.519,0.816,-22.823,-77.417,-109.279
0.068,0.509,0.820,-23.120,-75.428,-106.888
0.056,0.500,0.824,-23.365,-73.428,-104.505
0.044,0.491,0.828,-23.531,-71.525,-102.054
0.031,0.483,0.833,-23.753,-69.477,-99.490
0.020,0.474,0.836,-23.861,-67.990,-97.070
0.007,0.467,0.841,-23.860,-66.601,-94.935
-0.003,0.461,0.846,-23.891,-64.860,-92.721
-0.013,0.455,0.852,-23.972,-62.720,-90.358
-0.023,0.450,0.858,-24.189,-60.515,-87.752
-0.033,0.446,0.864,-24.449,-58.522,-85.136
-0.043,0.441,0.870,-24.790,-56.605,-82.545
-0.052,0.436,0.875,-25.189,-54.627,-79.714
-0.062,0.430,0.880,-25.456,-52.608,-76.833
-0.071,0.424,0.884,-25.621,-50.460,-73.932
-0.080,0.418,0.889,-25.705,-48.295,-70.969
-0.089,0.412,0.894,-25.741,-46.192,-67.981
-0.097,0.407,0.899,-25.765,-44.137,-64.944
-0.105,0.403,0.904,-25.812,-42.141,-61.936
-0.112,0.399,0.910,-25.922,-39.756,-58.892
-0.119,0.395,0.914,-26.102,-37.478,-55.611
-0.125,0.391,0.919,-26.329,-35.321,-52.401
-0.131,0.387,0.924,-26.608,-33.124,-49.192
-0.136,0.383,0.928,-26.897,-30.876,-46.008
-0.142,0.378,0.931,-26.654,-28.616,-42.745
-0.148,0.374,0.933,-26.889,-26.396,-39.434
-0.154,0.369,0.936,-27.041,-24.143,-36.088
-0.160,0.365,0.938,-27.153,-21.811,-32.747
-0.165,0.361,0.940,-27.248,-19.513,-29.445
-0.170,0.358,0.942,-27.376,-17.186,-26.097
-0.175,0.356,0.944,-27.555,-14.858,-22.769
-0.180,0.353,0.947,-27.820,-12.499,-19.527
-0.184,0.351,0.949,-28.167,-10.083,-16.289
-0.188,0.347,0.951,-28.534,-7.645,-13.012
-0.192,0.343,0.952,-28.841,-5.166,-9.656
-0.197,0.339,0.953,-29.071,-2.808,-6.287
-0.201,0.334,0.953,-29.227,-0.591,-2.855
-0.207,0.331,0.952,-29.339,1.429,0.604
-0.211,0.327,0.952,-29.426,3.295,4.106
-0.216,0.324,0.952,-29.512,5.085,7.653
-0.220,0.321,0.951,-29.575,6.895,11.222
-0.223,0.319,0.950,-29.603,8.650,14.717
-0.226,0.317,0.950,-29.649,10.390,18.063
-0.229,0.316,0.950,-29.770,12.109,21.278
-0.232,0.315,0.950,-29.961,13.872,24.413
-0.234,0.314,0.950,-30.203,15.663,27.461
-0.236,0.313,0.949,-30.489,17.428,30.406
-0.239,0.312,0.948,-30.794,19.137,33.298
-0.241,0.311,0.946,-31.145,20.799,36.128
-0.243,0.309,0.944,-31.532,22.359,38.869
-0.245,0.306,0.942,-31.914,23.755,41.606
-0.247,0.304,0.941,-32.306,25.082,44.327
-0.248,0.303,0.939,-32.731,26.431,47.018
-0.248,0.301,0.937,-33.215,27.790,49.552
-0.248,0.301,0.936,-33.764,29.168,51.880
-0.247,0.301,0.935,-34.423,30.539,53.987
-0.246,0.302,0.933,-35.312,31.962,55.936
-0.245,0.302,0.931,-36.334,33.419,57.836
-0.243,0.303,0.929,-37.415,34.808,59.694
-0.243,0.303,0.927,-38.542,36.057,61.581
-0.244,0.303,0.924,-39.621,37.171,63.542
-0.245,0.302,0.920,-40.672,38.131,65.550
-0.247,0.301,0.917,-41.692,38.883,67.573

0.190,0.967,0.766,-39.203,34.749,58.766
0.194,0.976,0.766,-36.893,30.640,49.330
0.199,0.983,0.765,-34.847,26.597,39.475
0.205,0.988,0.764,-32.925,22.605,29.201
0.212,0.993,0.763,-31.065,18.610,18.540
0.218,0.998,0.763,-29.376,14.563,7.622
0.224,1.003,0.761,-27.848,10.530,-3.442
0.230,1.009,0.758,-26.576,6.492,-14.701
0.235,1.013,0.756,-25.594,2.498,-25.960
0.241,1.015,0.753,-24.888,-1.483,-37.285
0.247,1.017,0.750,-24.279,-5.419,-48.211
0.251,1.019,0.747,-23.752,-9.309,-58.737
0.255,1.020,0.743,-23.322,-13.209,-68.856
0.258,1.021,0.740,-22.993,-17.111,-78.662
0.260,1.020,0.736,-22.732,-20.856,-88.066
0.262,1.018,0.732,-22.479,-24.489,-97.025
0.263,1.015,0.729,-22.227,-28.066,-105.680
0.264,1.010,0.727,-21.953,-31.678,-113.992
0.264,1.005,0.726,-21.666,-35.375,-122.153
0.263,0.997,0.726,-21.409,-39.172,-130.500
0.262,0.990,0.727,-21.200,-43.081,-138.831
0.258,0.982,0.728,-21.207,-47.133,-147.245
0.254,0.973,0.730,-21.510,-51.577,-155.632
0.248,0.963,0.731,-22.133,-56.309,-164.149
0.241,0.951,0.734,-22.990,-61.229,-173.229
0.233,0.937,0.735,-23.951,-66.232,-182.817
0.225,0.922,0.737,-25.065,-71.328,-192.415
0.217,0.905,0.741,-26.393,-76.349,-201.812
0.211,0.885,0.748,-27.856,-81.138,-211.078
0.207,0.864,0.755,-29.215,-85.550,-219.951
0.203,0.841,0.764,-30.477,-89.725,-227.747
0.200,0.816,0.777,-31.810,-93.891,-233.685
0.199,0.787,0.795,-33.243,-97.194,-237.714
0.202,0.755,0.813,-34.543,-99.380,-240.078
0.207,0.722,0.828,-35.903,-100.650,-239.976
0.215,0.693,0.838,-37.300,-101.264,-237.968
0.222,0.665,0.843,-38.969,-101.385,-234.609
0.230,0.636,0.843,-40.680,-100.859,-230.476
0.239,0.603,0.842,-41.797,-99.902,-225.860
0.248,0.562,0.840,-41.785,-98.653,-220.752
0.256,0.522,0.838,-41.128,-97.177,-215.449
0.263,0.484,0.838,-39.702,-95.445,-210.072
0.267,0.446,0.842,-37.362,-93.585,-204.760
0.268,0.411,0.849,-34.368,-91.625,-199.633
0.267,0.379,0.858,-30.983,-89.613,-194.891
0.264,0.351,0.868,-27.629,-87.595,-190.482
0.259,0.325,0.879,-24.473,-85.505,-186.320
0.250,0.302,0.891,-21.628,-83.616,-182.278
0.239,0.281,0.902,-19.334,-81.786,-178.042
0.228,0.262,0.914,-17.724,-79.975,-173.586
0.216,0.247,0.922,-16.338,-77.496,-168.502
0.206,0.232,0.927,-15.084,-76.066,-164.016
0.191,0.222,0.938,-14.378,-73.869,-160.472
0.184,0.213,0.947,-14.246,-71.239,-155.950
0.171,0.206,0.952,-14.269,-69.688,-151.578
0.155,0.200,0.957,-14.489,-68.226,-147.345
0.143,0.195,0.960,-14.753,-66.656,-143.084
0.132,0.189,0.961,-14.986,-64.910,-138.856
0.120,0.183,0.962,-15.035,-63.257,-134.827
0.108,0.177,0.965,-14.954,-61.416,-130.526
0.094,0.172,0.964,-14.436,-60.157,-126.779
0.081,0.169,0.965,-13.780,-58.410,-123.230
0.069,0.166,0.967,-13.104,-56.551,-119.525
0.056,0.163,0.970,-12.303,-54.873,-116.106
0.043,0.162,0.975,-11.591,-53.332,-112.844
0.032,0.162,0.979,-11.150,-51.928,-109.749
0.020,0.162,0.984,-11.003,-50.722,-106.838
0.008,0.162,0.989,-11.089,-49.621,-104.094
-0.003,0.162,0.993,-11.418,-48.571,-101.489
-0.013,0.160,0.997,-11.830,-47.508,-99.019
-0.023,0.156,0.999,-12.184,-46.397,-96.633
-0.032,0.153,1.001,-12.346,-45.262,-94.280
-0.041,0.148,1.004,-12.360,-44.111,-91.897
-0.049,0.144,1.006,-12.264,-42.997,-89.449
-0.057,0.140,1.009,-12.062,-41.910,-86.941
-0.065,0.136,1.013,-11.794,-40.896,-84.279
-0.072,0.132,1.018,-11.543,-39.886,-81.493
-0.078,0.129,1.022,-11.324,-38.872,-78.570
-0.084,0.126,1.027,-11.150,-37.861,-75.511
-0.089,0.122,1.032,-10.995,-36.832,-72.191
-0.095,0.118,1.037,-10.816,-35.765,-68.683
-0.100,0.115,1.042,-10.605,-34.685,-64.993
-0.104,0.112,1.047,-10.340,-33.573,-61.066
-0.108,0.109,1.052,-10.060,-32.433,-57.062
-0.112,0.107,1.057,-9.814,-31.176,-52.975
-0.115,0.106,1.061,-9.645,-29.860,-48.847
-0.117,0.105,1.065,-9.571,-28.422,-44.687
-0.119,0.105,1.069,-9.624,-26.846,-40.393
-0.121,0.106,1.072,-9.791,-25.075,-36.094
-0.123,0.106,1.073,-10.119,-23.261,-31.935
-0.124,0.106,1.073,-10.609,-21.376,-27.841
-0.125,0.106,1.071,-11.242,-19.418,-23.773
-0.126,0.106,1.068,-11.915,-17.345,-19.641
-0.127,0.105,1.063,-12.509,-15.316,-15.466
-0.127,0.103,1.058,-12.927,-13.306,-11.203
-0.127,0.101,1.054,-13.012,-11.335,-6.870
-0.127,0.099,1.049,-12.865,-9.386,-2.481
-0.126,0.097,1.046,-12.493,-7.474,1.919
-0.126,0.097,1.043,-11.942,-5.607,6.333
-0.127,0.099,1.042,-11.317,-3.796,10.820
-0.127,0.101,1.041,-10.775,-2.031,15.210
-0.128,0.104,1.040,-10.387,-0.323,19.483
-0.129,0.107,1.039,-10.208,1.307,23.644
-0.131,0.109,1.038,-10.246,2.862,27.613
-0.132,0.110,1.037,-10.405,4.367,31.384
-0.133,0.111,1.036,-10.598,5.836,35.039
-0.134,0.112,1.034,-10.749,7.236,38.621
-0.135,0.113,1.033,-10.853,8.540,42.161
-0.135,0.114,1.031,-10.889,9.864,45.600
-0.136,0.115,1.030,-10.817,11.222,48.969
-0.136,0.116,1.029,-10.648,12.599,52.409
-0.136,0.118,1.028,-10.386,13.994,55.861
-0.137,0.121,1.027,-10.064,15.413,59.298
-0.137,0.124,1.027,-9.702,16.875,62.700
-0.138,0.129,1.026,-9.412,18.347,65.970
-0.138,0.133,1.025,-9.256,19.845,68.987
-0.139,0.137,1.025,-9.212,21.360,71.813
-0.139,0.141,1.024,-9.301,22.856,74.466
-0.140,0.146,1.022,-9.493,24.303,76.915

0.201,0.920,0.791,-12.439,5.074,37.865
0.206,0.921,0.796,-16.448,-11.922,4.506
0.214,0.918,0.804,-21.407,-26.620,-23.356
0.226,0.914,0.810,-27.772,-38.845,-46.216
0.239,0.906,0.815,-34.829,-49.322,-65.341
0.254,0.894,0.819,-42.432,-57.954,-81.336
0.273,0.876,0.820,-49.628,-63.966,-94.608
0.293,0.853,0.821,-55.299,-68.165,-104.384
0.310,0.823,0.823,-59.567,-70.908,-111.553
0.325,0.789,0.823,-62.589,-72.242,-116.298
0.336,0.754,0.825,-64.656,-72.529,-119.047
0.343,0.719,0.828,-66.004,-72.342,-120.222
0.347,0.684,0.832,-66.859,-71.753,-120.216
0.351,0.648,0.836,-67.150,-70.748,-119.704
0.353,0.611,0.843,-67.040,-69.490,-118.671
0.352,0.575,0.850,-66.497,-68.084,-117.187
0.347,0.539,0.859,-65.568,-66.664,-115.401
0.341,0.505,0.869,-64.318,-65.280,-113.410
0.333,0.475,0.881,-62.877,-63.944,-111.366
0.325,0.448,0.894,-61.209,-62.643,-109.300
0.316,0.425,0.908,-59.539,-61.342,-107.236
0.308,0.405,0.921,-58.001,-59.828,-105.072
0.299,0.388,0.933,-56.796,-58.178,-102.629
0.289,0.374,0.943,-56.061,-56.607,-99.357
0.273,0.361,0.948,-54.599,-53.720,-97.407
0.268,0.350,0.956,-53.759,-50.448,-94.119
0.257,0.337,0.965,-53.039,-48.754,-90.391
0.243,0.327,0.970,-52.397,-47.487,-86.512
0.234,0.318,0.974,-51.781,-46.102,-82.760
0.225,0.310,0.979,-51.116,-44.171,-78.987
0.215,0.302,0.982,-50.357,-42.094,-75.044
0.205,0.295,0.986,-49.559,-40.070,-71.026
0.194,0.290,0.989,-48.743,-37.976,-67.027
0.184,0.285,0.992,-47.910,-35.753,-63.220
0.175,0.282,0.995,-47.167,-33.997,-59.257
0.164,0.280,0.997,-46.395,-32.214,-55.638
0.154,0.280,1.000,-45.721,-30.416,-52.108
0.145,0.280,1.001,-45.121,-28.816,-48.884
0.135,0.281,1.002,-44.626,-27.230,-45.911
0.126,0.282,1.002,-44.204,-25.729,-43.164
0.118,0.282,1.001,-43.781,-24.329,-40.534
0.109,0.282,1.000,-43.288,-23.002,-38.016
0.101,0.282,0.998,-42.695,-21.749,-35.588
0.093,0.282,0.995,-41.957,-20.581,-33.230
0.086,0.282,0.993,-41.000,-19.510,-30.973
0.079,0.283,0.992,-39.914,-18.377,-28.721
0.072,0.284,0.990,-38.719,-17.330,-26.445
0.065,0.285,0.989,-37.462,-16.351,-24.212
0.059,0.288,0.988,-36.161,-15.408,-22.114
0.053,0.291,0.986,-34.888,-14.454,-20.127
0.046,0.294,0.985,-33.665,-13.532,-18.277
0.040,0.298,0.984,-32.536,-12.687,-16.572
0.034,0.301,0.983,-31.528,-11.931,-15.051
0.027,0.305,0.982,-30.585,-11.254,-13.690
0.021,0.308,0.981,-29.677,-10.633,-12.472
0.015,0.310,0.980,-28.797,-10.066,-11.396
0.010,0.313,0.979,-27.989,-9.549,-10.451
0.004,0.315,0.979,-27.244,-9.025,-9.654
-0.001,0.317,0.978,-26.533,-8.539,-8.946
-0.005,0.319,0.978,-25.845,-8.067,-8.303
-0.010,0.320,0.977,-25.180,-7.610,-7.717
-0.014,0.322,0.976,-24.532,-7.162,-7.162
-0.017,0.323,0.975,-23.882,-6.733,-6.626
-0.021,0.324,0.974,-23.229,-6.347,-6.099
-0.024,0.325,0.973,-22.597,-5.998,-5.585
-0.027,0.326,0.972,-21.972,-5.666,-5.109
-0.030,0.326,0.971,-21.309,-5.348,-4.639
-0.032,0.326,0.970,-20.609,-5.065,-4.173
-0.035,0.326,0.969,-19.880,-4.811,-3.698
-0.037,0.326,0.969,-19.171,-4.579,-3.243
-0.039,0.327,0.969,-18.547,-4.369,-2.799
-0.041,0.328,0.969,-17.986,-4.159,-2.374
-0.043,0.329,0.969,-17.511,-3.955,-1.965
-0.044,0.329,0.969,-17.075,-3.746,-1.556
-0.046,0.329,0.969,-16.653,-3.549,-1.144
-0.047,0.329,0.969,-16.237,-3.361,-0.737
-0.049,0.330,0.969,-15.823,-3.183,-0.330
-0.050,0.330,0.969,-15.406,-3.004,0.083
-0.051,0.330,0.970,-14.996,-2.827,0.497
-0.052,0.330,0.970,-14.618,-2.639,0.910
-0.053,0.330,0.970,-14.273,-2.447,1.304
-0.054,0.331,0.970,-13.966,-2.252,1.709
