aX,aY,aZ,gX,gY,gZ
-0.029,-0.993,0.777,-7.247,78.293,8.894
-0.020,-0.991,0.776,-5.601,90.051,10.181
-0.013,-0.988,0.775,-3.597,102.075,11.361
-0.006,-0.985,0.772,-1.341,114.293,12.426
-0.002,-0.980,0.768,1.029,127.181,13.326
0.001,-0.976,0.763,3.516,139.928,14.021
0.002,-0.971,0.755,6.189,151.629,13.855
0.005,-0.963,0.747,7.949,161.216,12.924
0.000,-0.955,0.735,9.484,173.491,12.846
0.004,-0.952,0.721,12.610,184.830,12.150
-0.004,-0.945,0.712,14.514,194.429,12.875
-0.012,-0.947,0.700,17.418,205.966,13.092
-0.013,-0.952,0.689,22.429,220.169,12.778
-0.016,-0.954,0.677,28.689,233.274,12.223
-0.022,-0.950,0.665,34.505,243.921,11.649
-0.029,-0.945,0.651,37.430,252.785,11.068
-0.037,-0.938,0.635,39.341,259.758,10.421
-0.044,-0.932,0.616,40.048,265.366,9.597
-0.049,-0.927,0.595,39.956,269.586,8.649
-0.054,-0.924,0.572,39.466,272.271,7.611
-0.059,-0.921,0.548,38.813,273.802,6.395
-0.065,-0.920,0.523,38.034,273.763,5.273
-0.072,-0.920,0.496,37.024,272.259,4.340
-0.077,-0.920,0.469,35.905,270.095,3.583
-0.081,-0.921,0.442,34.940,267.404,2.844
-0.084,-0.922,0.414,34.172,264.123,2.156
-0.089,-0.923,0.385,33.486,260.013,1.499
-0.094,-0.922,0.356,32.850,255.250,0.866
-0.100,-0.921,0.327,32.200,249.771,0.309
-0.108,-0.919,0.298,31.543,243.756,-0.164
-0.115,-0.917,0.270,30.896,237.436,-0.480
-0.124,-0.915,0.243,30.305,230.906,-0.688
-0.131,-0.913,0.217,29.771,224.255,-0.782
-0.138,-0.912,0.192,29.318,217.715,-0.802
-0.145,-0.911,0.168,28.935,211.350,-0.746
-0.152,-0.910,0.144,28.652,205.202,-0.629
-0.160,-0.907,0.121,28.457,199.306,-0.765
-0.167,-0.904,0.098,28.142,193.650,-0.537
-0.181,-0.908,0.075,27.807,188.235,0.341
-0.186,-0.907,0.056,28.677,183.034,0.630
-0.197,-0.903,0.039,28.796,178.170,1.295
-0.205,-0.898,0.022,29.031,173.576,1.914
-0.212,-0.896,0.006,29.076,169.130,1.800
-0.219,-0.890,-0.008,29.203,164.858,1.134
-0.226,-0.883,-0.020,29.085,160.750,0.322
-0.235,-0.877,-0.031,28.815,156.844,-0.324
-0.244,-0.872,-0.040,28.540,153.099,-0.742
-0.253,-0.869,-0.049,28.298,149.427,-0.921
-0.262,-0.865,-0.058,27.942,145.489,-0.980
-0.271,-0.860,-0.066,27.492,141.273,-1.098
-0.279,-0.856,-0.074,27.008,137.282,-1.407
-0.287,-0.852,-0.081,26.539,133.556,-1.937
-0.294,-0.849,-0.086,26.122,130.100,-2.528
-0.302,-0.847,-0.090,25.769,126.870,-2.942
-0.310,-0.846,-0.093,25.471,123.646,-3.065
-0.319,-0.845,-0.096,25.191,120.046,-2.871
-0.328,-0.844,-0.098,24.901,116.027,-2.371
-0.336,-0.843,-0.099,24.625,112.087,-1.589
-0.342,-0.842,-0.101,24.428,108.481,-0.742
-0.349,-0.842,-0.102,24.284,105.155,0.117
-0.356,-0.840,-0.103,24.129,101.876,0.847
-0.363,-0.838,-0.105,23.904,98.611,1.378
-0.370,-0.835,-0.107,23.512,95.372,1.589
-0.376,-0.832,-0.108,23.003,92.177,1.568
-0.382,-0.829,-0.109,22.348,89.099,1.358
-0.388,-0.827,-0.109,21.630,86.209,0.989
-0.393,-0.826,-0.109,20.941,83.462,0.518
-0.399,-0.825,-0.109,20.307,80.807,0.416
-0.406,-0.826,-0.109,19.817,78.120,-0.171
-0.411,-0.822,-0.106,18.457,74.330,-1.127
-0.415,-0.820,-0.097,17.804,72.750,-1.402
-0.421,-0.825,-0.100,16.918,69.319,-1.379
-0.429,-0.828,-0.099,16.045,66.145,-1.448
-0.431,-0.827,-0.097,15.218,63.665,-1.612
-0.436,-0.827,-0.095,14.389,61.113,-1.704
-0.440,-0.829,-0.095,13.677,58.731,-1.727
