aX,aY,aZ,gX,gY,gZ
0.364,-0.168,1.539,-12.958,-42.913,-21.901
0.371,-0.171,1.543,-13.769,-43.752,-22.971
0.378,-0.173,1.545,-14.925,-44.339,-23.792
0.384,-0.176,1.547,-16.291,-44.745,-24.438
0.389,-0.179,1.547,-17.718,-45.035,-24.882
0.394,-0.183,1.546,-19.038,-45.234,-25.116
0.399,-0.186,1.544,-20.155,-45.309,-25.085
0.403,-0.189,1.541,-20.866,-45.232,-24.886
0.406,-0.192,1.537,-21.196,-45.037,-24.537
0.408,-0.194,1.530,-21.207,-44.674,-24.054
0.409,-0.194,1.521,-21.001,-44.195,-23.466
0.410,-0.194,1.512,-20.704,-43.623,-22.715
0.410,-0.193,1.501,-20.391,-42.967,-21.922
0.410,-0.191,1.491,-20.128,-42.251,-21.150
0.410,-0.189,1.480,-19.933,-41.494,-20.421
0.408,-0.188,1.470,-19.784,-40.738,-19.767
0.407,-0.188,1.459,-19.687,-39.999,-19.188
0.405,-0.187,1.449,-19.624,-39.287,-18.658
0.404,-0.187,1.438,-19.547,-38.599,-18.156
0.402,-0.187,1.426,-19.433,-37.899,-17.651
0.401,-0.187,1.414,-19.270,-37.191,-17.139
0.400,-0.187,1.402,-19.040,-36.482,-16.627
0.399,-0.186,1.389,-18.756,-35.757,-16.101
0.399,-0.186,1.376,-18.431,-34.970,-15.574
0.397,-0.184,1.363,-18.086,-34.112,-15.056
0.395,-0.183,1.351,-17.731,-33.245,-14.560
0.393,-0.182,1.341,-17.369,-32.403,-14.104
0.391,-0.182,1.331,-17.002,-31.574,-13.721
0.389,-0.182,1.322,-16.622,-30.794,-13.402
0.387,-0.182,1.314,-16.236,-30.002,-13.129
0.386,-0.182,1.306,-15.890,-29.252,-12.899
0.384,-0.182,1.298,-15.618,-28.579,-12.725
0.384,-0.183,1.289,-15.466,-27.911,-12.600
0.383,-0.183,1.279,-15.406,-27.241,-12.519
0.383,-0.184,1.269,-15.424,-26.554,-12.465
0.382,-0.184,1.259,-15.444,-25.856,-12.409
0.383,-0.185,1.249,-15.418,-25.089,-12.331
0.383,-0.186,1.240,-15.294,-24.248,-12.220
0.383,-0.186,1.231,-15.097,-23.399,-12.070
0.383,-0.187,1.223,-14.819,-22.557,-11.894
0.382,-0.187,1.216,-14.482,-21.702,-11.713
0.382,-0.188,1.209,-14.102,-20.875,-11.508
0.382,-0.189,1.201,-13.704,-20.095,-11.305
0.382,-0.189,1.194,-13.327,-19.364,-11.112
0.382,-0.190,1.187,-13.043,-18.728,-10.916
0.382,-0.191,1.179,-12.809,-18.136,-10.719
0.382,-0.191,1.172,-12.632,-17.572,-10.533
0.382,-0.192,1.166,-12.478,-17.066,-10.358
0.381,-0.193,1.160,-12.320,-16.636,-10.185
0.381,-0.193,1.154,-12.152,-16.240,-10.017
0.382,-0.194,1.148,-11.972,-15.897,-9.852
0.382,-0.194,1.141,-11.754,-15.568,-9.651
0.382,-0.195,1.133,-11.494,-15.148,-9.436
0.383,-0.195,1.125,-11.183,-14.583,-9.228
0.384,-0.196,1.119,-10.802,-13.887,-9.018
0.384,-0.196,1.113,-10.355,-13.195,-8.788
0.384,-0.197,1.108,-9.927,-12.534,-8.579
0.384,-0.197,1.103,-9.611,-11.914,-8.406
0.384,-0.196,1.098,-9.440,-11.386,-8.266
0.383,-0.196,1.094,-9.359,-10.958,-8.168
0.382,-0.196,1.089,-9.335,-10.636,-8.126
0.381,-0.196,1.084,-9.419,-10.369,-8.112
0.381,-0.196,1.079,-9.542,-10.170,-8.122
0.380,-0.197,1.074,-9.647,-10.063,-8.126
0.380,-0.198,1.069,-9.690,-9.973,-8.127
0.379,-0.199,1.064,-9.657,-9.877,-8.125
0.379,-0.200,1.059,-9.526,-9.759,-8.094
0.379,-0.200,1.054,-9.326,-9.599,-8.041
0.379,-0.201,1.049,-9.069,-9.365,-7.979
0.379,-0.201,1.045,-8.794,-9.097,-7.906
0.380,-0.201,1.042,-8.543,-8.807,-7.829
0.380,-0.200,1.039,-8.361,-8.529,-7.767
0.380,-0.200,1.035,-8.268,-8.264,-7.718
0.380,-0.200,1.032,-8.253,-8.027,-7.678
0.379,-0.200,1.030,-8.303,-7.834,-7.651
0.379,-0.201,1.027,-8.366,-7.694,-7.619
0.378,-0.202,1.024,-8.397,-7.606,-7.577
0.378,-0.203,1.022,-8.405,-7.567,-7.513
0.378,-0.204,1.018,-8.341,-7.523,-7.436
0.378,-0.206,1.014,-8.192,-7.444,-7.344
0.378,-0.206,1.010,-7.952,-7.322,-7.206
0.377,-0.206,1.007,-7.636,-7.151,-7.043
0.377,-0.207,1.004,-7.292,-6.320,-6.872
0.376,-0.207,1.002,-6.923,-6.156,-6.707
0.376,-0.208,1.001,-6.567,-6.015,-6.574
0.375,-0.208,0.998,-6.315,-5.872,-6.488
0.375,-0.208,0.996,-6.155,-5.727,-6.414
0.374,-0.208,0.994,-6.070,-5.587,-6.341
0.374,-0.208,0.993,-6.035,-5.448,-6.279
0.373,-0.208,0.992,-6.005,-5.323,-6.225
0.372,-0.209,0.992,-5.955,-5.231,-6.173
0.371,-0.209,0.991,-5.893,-5.163,-6.128
0.371,-0.210,0.990,-5.835,-5.137,-6.090
0.370,-0.210,0.989,-5.791,-5.146,-6.061
0.369,-0.211,0.987,-5.752,-5.190,-6.038
0.369,-0.211,0.984,-5.685,-5.254,-6.001
0.369,-0.211,0.981,-5.594,-5.290,-5.953
0.369,-0.211,0.979,-5.496,-5.282,-5.894
0.369,-0.212,0.978,-5.374,-5.264,-5.822
0.369,-0.213,0.976,-5.201,-5.234,-5.742
0.369,-0.213,0.975,-5.012,-5.187,-5.667
0.369,-0.214,0.974,-4.854,-5.115,-5.597
0.370,-0.214,0.972,-4.737,-5.035,-5.532
0.370,-0.214,0.970,-4.630,-4.876,-5.460
0.371,-0.215,0.969,-4.543,-4.685,-5.390
0.371,-0.216,0.968,-4.457,-4.483,-5.292
0.371,-0.216,0.967,-4.361,-4.282,-5.188
0.371,-0.217,0.967,-4.247,-4.108,-5.074
0.371,-0.218,0.967,-4.108,-3.969,-4.951
0.371,-0.218,0.966,-3.947,-3.866,-4.815
0.370,-0.219,0.965,-3.775,-3.783,-4.671
0.370,-0.219,0.964,-3.615,-3.717,-4.522
0.370,-0.220,0.964,-3.465,-3.693,-4.360
0.370,-0.220,0.963,-3.321,-3.691,-4.186
0.370,-0.221,0.963,-3.179,-3.701,-4.021
0.370,-0.221,0.962,-3.061,-3.725,-3.863
0.371,-0.221,0.961,-2.960,-3.745,-3.710
0.371,-0.222,0.960,-2.873,-3.759,-3.580
0.371,-0.222,0.958,-2.791,-3.765,-3.462
0.371,-0.222,0.957,-2.687,-3.753,-3.354
0.371,-0.222,0.955,-2.567,-3.715,-3.254
0.371,-0.222,0.954,-2.425,-3.648,-3.142
0.371,-0.221,0.953,-2.261,-3.556,-3.013
0.371,-0.221,0.952,-2.082,-3.445,-2.886
0.371,-0.221,0.952,-1.901,-3.339,-2.747
0.371,-0.221,0.951,-1.722,-3.248,-2.603
0.371,-0.221,0.951,-1.558,-3.185,-2.449
0.371,-0.221,0.950,-1.418,-3.125,-2.301
0.371,-0.221,0.949,-1.310,-3.077,-2.157
0.370,-0.220,0.948,-1.258,-3.039,-2.019
0.371,-0.220,0.947,-1.221,-2.984,-1.889
0.371,-0.220,0.946,-1.173,-2.879,-1.775
0.371,-0.220,0.945,-1.129,-2.718,-1.667
0.372,-0.219,0.944,-1.097,-2.523,-1.553
0.372,-0.219,0.944,-1.075,-2.316,-1.456
0.372,-0.219,0.944,-1.039,-2.131,-1.361
0.372,-0.219,0.944,-0.981,-1.989,-1.269
0.371,-0.219,0.945,-0.903,-1.889,-1.189
0.371,-0.219,0.945,-0.831,-1.819,-1.106
0.371,-0.219,0.945,-0.788,-1.780,-1.038
0.371,-0.218,0.945,-0.772,-1.781,-0.959
0.370,-0.218,0.944,-0.770,-1.805,-0.885
0.370,-0.218,0.943,-0.789,-1.822,-0.814
0.371,-0.217,0.942,-0.799,-1.816,-0.749
0.371,-0.217,0.941,-0.791,-1.774,-0.689
0.371,-0.217,0.941,-0.732,-1.700,-0.627
0.371,-0.217,0.941,-0.629,-1.621,-0.559
0.371,-0.216,0.941,-0.475,-1.538,-0.486
0.371,-0.216,0.941,-0.314,-1.453,-0.410
0.371,-0.215,0.941,-0.165,-1.376,-0.352
0.371,-0.215,0.941,-0.039,-1.328,-0.303
0.371,-0.214,0.941,0.061,-1.321,-0.266
0.371,-0.214,0.941,0.130,-1.345,-0.248
0.371,-0.214,0.941,0.172,-1.394,-0.245
0.371,-0.213,0.940,0.196,-1.445,-0.254
0.371,-0.213,0.940,0.202,-1.496,-0.274
0.371,-0.213,0.939,0.213,-1.553,-0.293
0.371,-0.212,0.939,0.217,-1.623,-0.305
0.371,-0.212,0.938,0.220,-1.671,-0.307
0.371,-0.211,0.937,0.239,-1.664,-0.289
0.372,-0.211,0.936,0.276,-1.620,-0.253
0.372,-0.210,0.936,0.316,-1.563,-0.203
0.372,-0.210,0.937,0.374,-1.511,-0.158
0.372,-0.210,0.938,0.439,-1.469,-0.122
0.372,-0.210,0.938,0.500,-1.421,-0.088
0.372,-0.209,0.938,0.518,-1.349,-0.079
0.372,-0.209,0.938,0.483,-1.268,-0.075
0.372,-0.209,0.938,0.421,-1.209,-0.078
0.372,-0.208,0.939,0.377,-1.688,-0.098
0.372,-0.209,0.940,0.350,-1.657,-0.134
0.372,-0.209,0.940,0.337,-1.637,-0.163
0.372,-0.209,0.939,0.334,-1.626,-0.172
0.372,-0.208,0.938,0.333,-1.603,-0.167
0.372,-0.208,0.938,0.318,-1.548,-0.159
0.372,-0.208,0.938,0.299,-1.481,-0.132
0.372,-0.209,0.939,0.306,-1.436,-0.103
0.372,-0.209,0.939,0.341,-1.391,-0.085
0.372,-0.209,0.939,0.373,-1.348,-0.077
0.372,-0.209,0.939,0.392,-1.315,-0.062
0.372,-0.209,0.938,0.396,-1.286,-0.044
0.372,-0.209,0.938,0.378,-1.254,-0.026
0.372,-0.209,0.938,0.344,-1.217,-0.001
0.372,-0.209,0.938,0.315,-1.184,0.018
0.371,-0.210,0.938,0.301,-1.149,0.036
0.371,-0.210,0.938,0.321,-1.113,0.065
0.370,-0.209,0.938,0.354,-1.072,0.101
0.370,-0.209,0.938,0.375,-1.033,0.129
0.370,-0.209,0.938,0.387,-0.990,0.144
0.369,-0.209,0.938,0.403,-0.953,0.162
0.369,-0.209,0.938,0.428,-0.895,0.184
0.369,-0.209,0.938,0.437,-0.812,0.211

0.340,-0.255,1.319,0.422,-19.031,-3.646
0.353,-0.254,1.335,0.345,-33.539,-7.024
0.366,-0.251,1.350,0.233,-44.993,-9.999
0.380,-0.247,1.364,0.082,-53.753,-12.397
0.393,-0.243,1.379,-0.140,-60.408,-14.398
0.405,-0.239,1.392,-0.478,-65.341,-16.147
0.416,-0.237,1.405,-1.027,-68.556,-17.721
0.427,-0.235,1.418,-1.836,-70.748,-19.193
0.438,-0.236,1.430,-3.013,-72.160,-20.551
0.448,-0.236,1.440,-4.267,-72.947,-21.815
0.459,-0.237,1.449,-5.465,-73.185,-22.928
0.470,-0.237,1.454,-6.614,-72.839,-23.782
0.479,-0.237,1.459,-7.642,-72.135,-24.345
0.488,-0.238,1.462,-8.466,-71.145,-24.536
0.496,-0.239,1.465,-8.964,-69.989,-24.435
0.503,-0.239,1.467,-9.235,-68.739,-24.115
0.507,-0.237,1.467,-9.353,-67.382,-23.657
0.511,-0.235,1.466,-9.384,-65.980,-23.041
0.513,-0.233,1.464,-9.358,-64.565,-22.150
0.515,-0.230,1.460,-9.302,-63.144,-21.101
0.516,-0.226,1.455,-9.267,-61.568,-19.952
0.516,-0.222,1.449,-9.262,-59.762,-18.762
0.516,-0.218,1.441,-9.334,-57.795,-17.586
0.516,-0.213,1.432,-9.509,-55.677,-16.499
0.515,-0.210,1.422,-9.672,-53.449,-15.476
0.514,-0.207,1.412,-9.776,-51.197,-14.500
0.511,-0.205,1.401,-9.794,-48.967,-13.617
0.509,-0.203,1.390,-9.683,-46.767,-12.805
0.506,-0.202,1.379,-9.402,-44.622,-12.023
0.503,-0.200,1.369,-9.005,-42.622,-11.261
0.499,-0.197,1.359,-8.558,-40.816,-10.508
0.496,-0.195,1.348,-8.117,-39.136,-9.771
0.493,-0.193,1.337,-7.714,-37.500,-9.085
0.490,-0.190,1.326,-7.376,-35.900,-8.470
0.487,-0.187,1.314,-7.111,-34.306,-7.940
0.485,-0.185,1.302,-6.950,-32.683,-7.506
0.483,-0.182,1.291,-6.871,-31.044,-7.201
0.480,-0.181,1.279,-6.857,-29.402,-6.973
0.478,-0.179,1.268,-6.895,-27.799,-6.815
0.476,-0.177,1.258,-6.997,-26.280,-6.710
0.474,-0.177,1.248,-7.137,-24.914,-6.643
0.472,-0.177,1.238,-7.242,-23.655,-6.614
0.470,-0.177,1.228,-7.310,-22.443,-6.595
0.468,-0.177,1.217,-7.376,-21.270,-6.578
0.466,-0.177,1.207,-7.425,-20.151,-6.560
0.465,-0.178,1.198,-7.421,-19.139,-6.538
0.464,-0.179,1.190,-7.351,-18.278,-6.516
0.462,-0.180,1.182,-7.310,-17.613,-6.465
0.461,-0.180,1.171,-7.278,-17.000,-6.398
0.460,-0.181,1.161,-7.247,-16.324,-6.345
0.460,-0.181,1.151,-7.186,-15.640,-6.307
0.458,-0.182,1.143,-7.077,-14.966,-6.260
0.457,-0.182,1.135,-6.928,-14.313,-6.209
0.457,-0.182,1.127,-6.758,-13.643,-6.175
0.456,-0.181,1.120,-6.605,-12.978,-6.156
0.455,-0.181,1.114,-6.526,-12.342,-6.129
0.454,-0.180,1.107,-6.496,-11.763,-6.097
0.453,-0.180,1.101,-6.500,-11.231,-6.061
0.452,-0.180,1.096,-6.527,-10.767,-6.025
0.451,-0.181,1.091,-6.562,-10.366,-5.991
0.450,-0.181,1.086,-6.608,-10.047,-5.952
0.449,-0.182,1.081,-6.641,-9.809,-5.908
0.448,-0.183,1.077,-6.636,-9.637,-5.843
0.447,-0.183,1.071,-6.566,-9.482,-5.733
0.446,-0.183,1.065,-6.429,-9.267,-5.592
0.446,-0.183,1.059,-6.251,-8.962,-5.439
0.446,-0.183,1.054,-6.056,-8.536,-5.273
0.445,-0.182,1.049,-5.860,-8.063,-5.086
0.445,-0.182,1.044,-5.682,-7.571,-4.894
0.444,-0.181,1.041,-5.539,-7.081,-4.712
0.443,-0.181,1.037,-5.464,-6.622,-4.561
0.441,-0.180,1.034,-5.446,-6.202,-4.445
0.440,-0.180,1.032,-5.470,-5.840,-4.360
0.439,-0.181,1.029,-5.485,-5.541,-4.286
0.438,-0.181,1.025,-5.466,-5.290,-4.222
0.437,-0.182,1.022,-5.414,-5.106,-4.156
0.435,-0.182,1.020,-5.337,-4.986,-4.089
0.434,-0.182,1.017,-5.219,-4.917,-4.034
0.432,-0.182,1.013,-5.083,-4.866,-3.991
0.431,-0.182,1.009,-4.964,-4.784,-3.952
0.430,-0.181,1.005,-4.874,-4.665,-3.911
0.429,-0.180,1.003,-4.835,-4.499,-3.842
0.428,-0.179,1.000,-4.876,-4.293,-3.753
0.426,-0.178,0.998,-4.955,-4.076,-3.643
0.426,-0.178,0.996,-5.040,-3.793,-3.511
0.425,-0.179,0.994,-5.151,-3.462,-3.360
0.424,-0.180,0.991,-5.213,-3.145,-3.218
0.423,-0.182,0.990,-5.225,-2.844,-3.087
0.422,-0.183,0.988,-5.192,-2.609,-2.960
0.421,-0.185,0.987,-5.123,-2.408,-2.836
0.420,-0.186,0.985,-5.000,-2.246,-2.714
0.419,-0.188,0.984,-4.845,-2.128,-2.602
0.417,-0.188,0.983,-4.698,-2.040,-2.508
0.416,-0.189,0.982,-4.553,-1.997,-2.424
0.414,-0.189,0.980,-4.443,-2.008,-2.346
0.413,-0.190,0.978,-4.350,-2.031,-2.272
0.412,-0.190,0.975,-4.284,-2.012,-2.208
0.411,-0.190,0.972,-4.227,-1.909,-2.136
0.410,-0.190,0.970,-4.166,-1.709,-2.046
0.409,-0.190,0.968,-4.092,-1.472,-1.951
0.408,-0.190,0.967,-3.996,-1.227,-1.871
0.407,-0.190,0.966,-3.878,-1.002,-1.808
0.405,-0.190,0.966,-3.731,-0.876,-1.760
0.404,-0.191,0.965,-3.564,-0.795,-1.722
0.402,-0.191,0.964,-3.397,-0.725,-1.694
0.402,-0.192,0.963,-3.255,-0.671,-1.677
0.400,-0.192,0.962,-3.131,-0.664,-1.675
0.399,-0.192,0.961,-3.022,-0.684,-1.690
0.399,-0.192,0.961,-2.942,-0.739,-1.730
0.397,-0.192,0.960,-2.867,-0.845,-1.785
0.396,-0.193,0.960,-2.781,-0.998,-1.842
0.396,-0.193,0.958,-2.672,-1.168,-1.891
0.395,-0.192,0.955,-2.587,-1.323,-1.918
0.395,-0.192,0.952,-2.518,-1.406,-1.926
0.395,-0.192,0.949,-2.434,-1.415,-1.911
0.395,-0.192,0.947,-2.314,-1.384,-1.864
0.395,-0.192,0.947,-2.153,-1.357,-1.805
0.394,-0.191,0.947,-1.999,-1.345,-1.759
0.394,-0.191,0.947,-1.873,-1.343,-1.746
0.393,-0.192,0.947,-1.774,-1.354,-1.737
0.393,-0.192,0.947,-1.692,-1.389,-1.739
0.392,-0.192,0.947,-1.649,-1.467,-1.752
0.392,-0.192,0.947,-1.657,-1.584,-1.772
0.392,-0.192,0.947,-1.717,-1.721,-1.789
0.392,-0.192,0.947,-1.792,-1.855,-1.804
0.392,-0.193,0.946,-1.850,-1.966,-1.798
0.392,-0.194,0.945,-1.855,-2.052,-1.782
0.392,-0.194,0.944,-1.798,-2.098,-1.755
0.392,-0.194,0.944,-1.668,-2.113,-1.693
0.392,-0.194,0.943,-1.522,-2.094,-1.610
0.391,-0.193,0.943,-1.400,-2.059,-1.515
0.391,-0.193,0.944,-1.310,-2.037,-1.426
0.391,-0.193,0.944,-1.791,-2.018,-1.369
0.390,-0.193,0.944,-1.777,-1.995,-1.344
0.390,-0.193,0.944,-1.807,-1.963,-1.338
0.390,-0.193,0.944,-1.849,-1.948,-1.340
0.389,-0.193,0.945,-1.902,-1.967,-1.345
0.389,-0.193,0.946,-1.959,-2.010,-1.349
0.388,-0.193,0.946,-1.979,-2.068,-1.341
0.388,-0.193,0.946,-1.986,-2.141,-1.315
0.388,-0.194,0.944,-1.967,-2.179,-1.274
0.388,-0.194,0.943,-1.909,-2.132,-1.229
0.389,-0.194,0.942,-1.791,-2.018,-1.146
0.389,-0.193,0.942,-1.630,-1.871,-1.040
0.389,-0.193,0.942,-1.459,-1.729,-0.945
0.388,-0.193,0.942,-1.326,-1.643,-0.878
0.388,-0.193,0.943,-1.248,-1.549,-0.854
0.388,-0.193,0.943,-1.252,-1.486,-0.852
0.388,-0.193,0.942,-1.303,-1.472,-0.861
0.388,-0.193,0.943,-1.377,-1.519,-0.879
0.388,-0.193,0.942,-1.433,-1.595,-0.903
0.387,-0.193,0.942,-1.452,-1.680,-0.914
0.388,-0.193,0.941,-1.393,-1.756,-0.914
0.388,-0.193,0.940,-1.292,-1.817,-0.901
0.388,-0.193,0.938,-1.183,-1.843,-0.874
0.388,-0.192,0.937,-1.086,-1.850,-0.826
0.388,-0.192,0.937,-1.015,-1.816,-0.768
0.389,-0.192,0.936,-0.930,-1.754,-0.707
0.389,-0.192,0.936,-0.814,-1.685,-0.639
0.389,-0.192,0.936,-0.684,-1.623,-0.584
0.389,-0.192,0.935,-0.596,-1.568,-0.553
0.389,-0.191,0.934,-0.558,-1.526,-0.544
0.390,-0.191,0.934,-0.543,-1.507,-0.548
0.390,-0.191,0.933,-0.553,-1.521,-0.571
0.390,-0.191,0.933,-0.580,-1.565,-0.605
0.390,-0.190,0.932,-0.620,-1.647,-0.647
0.390,-0.190,0.932,-0.667,-1.769,-0.693
0.390,-0.190,0.930,-0.684,-1.888,-0.726
0.390,-0.190,0.929,-0.660,-1.982,-0.742
0.390,-0.190,0.928,-0.599,-2.045,-0.733
0.390,-0.190,0.928,-0.484,-2.083,-0.705
0.390,-0.190,0.928,-0.326,-2.101,-0.669
0.390,-0.190,0.928,-0.177,-2.101,-0.627
0.390,-0.190,0.929,-0.053,-2.101,-0.595
0.390,-0.189,0.929,0.023,-2.105,-0.587
0.390,-0.189,0.930,0.019,-2.118,-0.610
0.390,-0.189,0.930,-0.036,-2.134,-0.659
0.390,-0.189,0.930,-0.119,-2.152,-0.730
0.389,-0.189,0.931,-0.221,-2.193,-0.812
0.389,-0.189,0.931,-0.335,-2.264,-0.894
0.389,-0.190,0.931,-0.394,-2.344,-0.970
0.389,-0.191,0.931,-0.386,-2.397,-1.027
0.390,-0.191,0.930,-0.314,-2.408,-1.050
0.390,-0.192,0.930,-0.182,-2.388,-1.022
0.390,-0.193,0.931,-0.015,-2.363,-0.953
0.390,-0.193,0.931,0.168,-2.333,-0.842
0.390,-0.194,0.932,0.319,-2.295,-0.714
0.390,-0.194,0.932,0.431,-2.226,-0.588
0.390,-0.194,0.932,0.498,-2.146,-0.481
0.390,-0.194,0.933,0.532,-2.079,-0.381
0.390,-0.194,0.934,0.520,-2.023,-0.320
0.389,-0.194,0.934,0.486,-1.981,-0.289
0.389,-0.194,0.935,0.433,-1.949,-0.266
0.388,-0.193,0.935,0.368,-1.942,-0.246
0.388,-0.193,0.935,0.305,-1.933,-0.226
0.388,-0.193,0.935,0.229,-1.895,-0.211
0.388,-0.193,0.934,0.171,-1.831,-0.187
0.388,-0.193,0.934,0.148,-1.748,-0.138
0.388,-0.193,0.934,0.153,-1.649,-0.070

0.482,-0.075,1.347,2.163,-21.077,-3.741
0.499,-0.070,1.373,2.666,-35.539,-7.314
0.516,-0.066,1.396,2.282,-45.874,-10.923
0.532,-0.063,1.417,0.565,-53.197,-14.516
0.547,-0.063,1.437,-3.010,-57.852,-18.102
0.562,-0.064,1.455,-8.112,-60.895,-21.730
0.575,-0.070,1.470,-13.536,-62.810,-25.376
0.588,-0.079,1.483,-17.954,-64.033,-28.612
0.599,-0.088,1.495,-21.158,-64.794,-31.181
0.608,-0.094,1.504,-23.356,-64.999,-32.956
0.616,-0.099,1.511,-24.770,-64.834,-33.977
0.623,-0.103,1.516,-25.415,-64.375,-34.162
0.628,-0.105,1.519,-25.668,-63.706,-33.902
0.631,-0.108,1.519,-25.653,-62.775,-33.348
0.633,-0.109,1.518,-25.508,-61.700,-32.626
0.635,-0.110,1.517,-25.332,-60.512,-31.722
0.635,-0.110,1.515,-25.218,-59.251,-30.610
0.635,-0.111,1.512,-25.173,-57.925,-29.411
0.634,-0.110,1.507,-25.189,-56.303,-28.144
0.631,-0.110,1.501,-25.219,-54.530,-26.849
0.628,-0.109,1.495,-25.207,-52.605,-25.539
0.624,-0.109,1.487,-25.084,-50.594,-24.184
0.620,-0.108,1.478,-24.867,-48.547,-22.821
0.615,-0.108,1.469,-24.540,-46.447,-21.453
0.609,-0.107,1.459,-24.116,-44.343,-20.088
0.604,-0.107,1.448,-23.613,-42.218,-18.771
0.598,-0.106,1.437,-22.971,-40.091,-17.529
0.592,-0.105,1.425,-22.295,-37.952,-16.407
0.587,-0.104,1.413,-21.676,-35.745,-15.427
0.582,-0.102,1.401,-21.180,-33.571,-14.575
0.576,-0.101,1.388,-20.829,-31.435,-13.904
0.571,-0.101,1.375,-20.621,-29.346,-13.374
0.566,-0.100,1.363,-20.545,-27.314,-12.971
0.562,-0.101,1.350,-20.609,-25.390,-12.676
0.557,-0.101,1.337,-20.768,-23.633,-12.457
0.552,-0.103,1.325,-20.868,-22.052,-12.263
0.548,-0.106,1.312,-20.838,-20.591,-12.076
0.544,-0.108,1.300,-20.684,-19.267,-11.892
0.540,-0.111,1.288,-20.412,-18.045,-11.716
0.537,-0.113,1.275,-20.029,-16.926,-11.534
0.533,-0.115,1.262,-19.528,-15.868,-11.353
0.530,-0.116,1.249,-19.027,-14.823,-11.189
0.527,-0.117,1.236,-18.617,-13.751,-11.047
0.524,-0.118,1.224,-18.318,-12.756,-10.954
0.521,-0.119,1.213,-18.093,-11.821,-10.905
0.519,-0.120,1.202,-17.917,-10.968,-10.869
0.516,-0.122,1.192,-17.811,-10.193,-10.851
0.514,-0.124,1.182,-17.783,-9.502,-10.857
0.512,-0.125,1.173,-17.800,-8.913,-10.874
0.510,-0.128,1.164,-17.795,-8.417,-10.874
0.507,-0.130,1.154,-17.729,-7.972,-10.856
0.506,-0.133,1.145,-17.591,-7.551,-10.808
0.504,-0.135,1.135,-17.403,-7.154,-10.734
0.503,-0.137,1.126,-17.126,-6.839,-10.597
0.500,-0.139,1.117,-16.756,-6.590,-10.428
0.498,-0.141,1.109,-16.276,-6.370,-10.231
0.497,-0.143,1.100,-15.750,-6.157,-10.029
0.495,-0.144,1.093,-15.193,-5.927,-9.811
0.494,-0.145,1.086,-14.638,-5.716,-9.563
0.492,-0.146,1.079,-14.129,-5.548,-9.308
0.490,-0.147,1.073,-13.707,-5.436,-9.070
0.489,-0.147,1.067,-13.363,-5.349,-8.846
0.487,-0.148,1.061,-13.085,-5.245,-8.649
0.485,-0.149,1.056,-12.848,-5.123,-8.482
0.484,-0.150,1.052,-12.636,-5.005,-8.337
0.482,-0.150,1.047,-12.462,-4.910,-8.226
0.481,-0.151,1.043,-12.355,-4.859,-8.135
0.479,-0.151,1.039,-12.330,-4.851,-8.058
0.477,-0.151,1.034,-12.276,-4.839,-7.999
0.476,-0.153,1.029,-12.117,-4.811,-7.926
0.474,-0.154,1.025,-11.838,-4.782,-7.822
0.473,-0.155,1.021,-11.470,-4.724,-7.698
0.471,-0.155,1.017,-11.061,-4.655,-7.547
0.470,-0.156,1.013,-10.686,-4.612,-7.369
0.469,-0.156,1.009,-10.376,-4.594,-7.179
0.468,-0.156,1.004,-10.149,-4.567,-6.999
0.467,-0.156,1.000,-9.950,-4.509,-6.829
0.466,-0.156,0.997,-9.741,-4.467,-6.661
0.465,-0.157,0.995,-9.490,-4.447,-6.507
0.463,-0.157,0.992,-9.248,-4.442,-6.382
0.462,-0.157,0.990,-9.045,-4.471,-6.284
0.461,-0.157,0.987,-8.894,-4.548,-6.219
0.459,-0.156,0.985,-8.817,-4.695,-6.197
0.457,-0.156,0.983,-8.771,-4.914,-6.213
0.455,-0.156,0.981,-8.700,-5.136,-6.252
0.454,-0.157,0.978,-8.579,-5.339,-6.299
0.453,-0.158,0.976,-8.400,-5.499,-6.344
0.452,-0.158,0.974,-8.126,-5.623,-6.375
0.451,-0.158,0.971,-7.788,-5.723,-6.389
0.450,-0.158,0.970,-7.438,-5.745,-6.394
0.449,-0.157,0.968,-7.137,-5.719,-6.390
0.448,-0.158,0.968,-6.889,-5.681,-6.389
0.447,-0.158,0.967,-6.694,-5.647,-6.404
0.446,-0.158,0.966,-6.549,-5.618,-6.435
0.446,-0.159,0.966,-6.432,-5.618,-6.486
0.445,-0.159,0.965,-6.349,-5.651,-6.545
0.444,-0.159,0.965,-6.280,-5.706,-6.607
0.444,-0.160,0.964,-6.216,-5.766,-6.663
0.443,-0.161,0.963,-6.127,-5.826,-6.713
0.443,-0.162,0.962,-5.993,-5.895,-6.755
0.442,-0.162,0.961,-5.810,-5.971,-6.769
0.442,-0.163,0.960,-5.609,-6.028,-6.757
0.441,-0.163,0.959,-5.402,-6.053,-6.732
0.441,-0.162,0.958,-5.202,-6.043,-6.695
0.441,-0.162,0.956,-5.020,-5.984,-6.658
0.441,-0.162,0.955,-4.867,-5.886,-6.628
0.441,-0.163,0.954,-5.252,-5.767,-6.610
0.441,-0.163,0.953,-5.113,-5.650,-6.602
0.441,-0.163,0.952,-4.990,-5.547,-6.605
0.441,-0.163,0.952,-4.885,-5.496,-6.610
0.441,-0.164,0.951,-4.784,-5.460,-6.611
